,TIME_PERIOD,A5M,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,G20,G7,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,OECD,OECDE,OECDXEA,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
531,1994-04,,100.8422,100.4715,99.88558,94.10001,,,99.26374,,,102.1787,,97.44804,98.85931,102.0121,99.08788,99.34194,103.409,99.14785,102.2717,99.6931,99.93929,99.88625,100.7098,100.327,,,,,100.145,101.5013,100.528,97.66718,99.38609,91.09379,100.0255,91.95191,,99.82015,100.3634,104.0182,99.89452,99.61814,99.93404,,99.85991,93.99812,90.9871739232423,101.8275,,,95.84054,100.9748,100.0292
532,1994-05,,100.8917,100.8375,100.0816,94.54666,,,99.53674,,,102.2023,,97.98041,99.09718,102.4078,99.42727,99.70959,103.7153,99.52871,102.2789,100.2576,100.17,100.0845,101.034,100.7297,,,,,99.90269,101.1632,100.7294,97.81437,98.99535,90.98514,100.2493,91.44965,,100.0315,100.3185,103.8702,100.1158,99.99254,100.0933,,100.3488,93.86485,91.4692004682557,101.5157,,,97.37497,101.0937,100.3995
533,1994-06,,101.0194,101.1025,100.2825,95.14803,,,99.69022,,,102.1891,,98.69364,99.30366,102.5817,99.7294,100.0316,103.3006,99.88358,102.4971,100.6153,100.402,100.2511,101.3494,101.2184,,,,,99.96298,100.8941,100.9746,97.98347,98.8306,91.57293,100.3562,92.08899,,100.3062,100.3055,103.6716,100.3435,100.391,100.2839,,100.9181,93.9377,92.2405708603868,100.5802,,,99.88998,101.1729,100.6246
534,1994-07,,101.1428,101.3161,100.5167,96.09626,,,99.7518,,,102.1504,,99.01916,99.50088,102.6282,100.0607,100.3748,102.2682,100.2615,102.9877,100.8926,100.6316,100.3948,101.6056,101.6143,,,,,100.6409,100.7077,101.3725,98.16727,98.78117,93.26746,100.4998,93.60199,,100.5565,100.367,103.4266,100.5706,100.8239,100.4757,,101.4002,94.19269,93.3060931724332,98.90543,,,103.0928,101.1936,100.6021
535,1994-08,,101.1302,101.4416,100.7872,97.01202,,,99.77274,,,102.1623,,99.13992,99.74343,102.5859,100.4134,100.5947,101.5897,100.6328,103.3126,101.2405,100.8596,100.5645,102.0332,101.7335,,,,,101.2854,100.6346,101.7795,98.35703,98.70518,95.3145,100.7373,94.44769,,100.7442,100.4585,103.137,100.7932,101.2502,100.6417,,101.7656,94.59133,94.9162922658596,98.5666,,,105.7509,101.214,100.4934
536,1994-09,,100.874,101.5762,101.015,98.04736,,,99.78001,,,102.115,,99.26079,100.0383,102.5158,100.786,100.796,101.2698,101.0115,103.4821,101.5744,101.0431,100.7398,102.2248,101.5643,,,,,102.2113,100.7196,102.1463,98.54675,98.52282,96.59348,101.207,94.50237,,100.851,100.5155,102.777,100.973,101.5596,100.7588,,102.3948,95.33136,96.4659766387264,99.36263,,,106.8737,101.2818,100.5201
537,1994-10,,100.5012,101.7414,101.2114,99.23035,,,99.79342,,,101.8789,,99.73029,100.3251,102.4363,101.1296,101.1127,101.1152,101.3554,103.6887,101.7687,101.1567,100.8743,102.3821,101.2057,,,,,102.7323,100.9061,102.4683,98.73173,98.32524,97.80462,101.7884,94.08778,,100.8787,100.4917,102.3127,101.0824,101.7593,100.78,,103.0493,96.55643,97.2658518462644,99.77426,,,106.578,101.3028,100.8459
538,1994-11,,100.1685,101.8487,101.4282,100.3413,,,99.89388,,,101.5084,,100.4954,100.5321,102.3583,101.3689,101.4291,101.2055,101.6046,103.7704,101.8493,101.1869,100.925,102.5899,101.0652,,,,,102.9844,101.1467,102.6823,98.90691,98.26084,98.96066,102.2863,93.87439,,100.8525,100.4303,101.7918,101.1118,101.8784,100.7057,,102.9364,97.72448,97.3883361834025,100.71,,,105.7247,101.1955,101.3244
539,1994-12,,99.97549,101.8672,101.6676,101.488,,,100.045,,,101.2346,,100.9958,100.6534,102.2039,101.507,101.6901,101.5649,101.7549,103.68,101.8662,101.1501,100.885,102.777,101.3286,,,,,103.1961,101.4114,102.7638,99.06057,98.44781,100.6002,102.6966,93.99299,,100.8401,100.386,101.2701,101.082,101.9529,100.5776,,102.3779,99.23635,97.2971185135671,101.7656,,,105.1336,100.9581,101.7544
540,1995-01,,99.83633,101.7664,101.8073,101.8965,,,100.1275,,,100.7788,,101.318,100.682,101.9202,101.536,101.8208,102.1925,101.7961,103.6962,101.8307,101.0855,100.8113,102.8616,101.4991,,,,,102.8448,101.6425,102.7459,99.17773,98.74247,101.6753,103.2339,94.37416,,100.8683,100.3841,100.796,101.0202,101.9557,100.4571,,101.867,101.3761,97.0746672868706,102.1459,,,104.7381,100.7321,101.9833
541,1995-02,,99.62224,101.4811,101.6448,101.6627,,,100.0984,,,100.2425,,101.6541,100.6407,101.6871,101.4864,101.8772,102.552,101.7498,103.4723,101.6303,100.9361,100.6436,102.9447,101.4808,,,,,102.2542,101.7617,102.7927,99.26507,98.95794,101.532,103.678,94.67173,,100.9035,100.363,100.3948,100.8721,101.9092,100.2376,,101.3597,102.9075,96.7403654075231,102.2937,,,104.5498,100.3514,102.0583
542,1995-03,,99.24934,101.0785,101.1128,101.2131,,,99.97702,,,99.67729,,101.9401,100.5072,101.4344,101.3227,101.759,102.6345,101.5863,103.2385,101.4374,100.6962,100.3848,102.8163,101.2932,,,,,102.5284,101.7109,102.7519,99.32071,98.96429,101.225,104.0803,94.89037,,100.9028,100.224,100.1206,100.6335,101.7788,99.93262,,100.7854,104.0998,96.5171990398782,102.1157,,,104.5377,99.85703,102.0303
543,1995-04,,98.84171,100.5943,100.4589,100.3993,101.6997,,99.78418,,,98.94318,,101.7615,100.3134,101.075,101.1058,101.4862,102.4781,101.3542,103.0271,101.3501,100.4605,100.1121,102.5962,101.0614,,,,,103.4978,101.6049,102.6821,99.33386,98.8787,101.0658,104.4356,95.04601,,100.8251,99.90129,100.0355,100.3615,101.5923,99.59832,,100.4037,105.3049,96.3235699289644,101.9958,99.58788,,104.2383,99.36749,101.911
544,1995-05,,98.58746,100.1686,99.80251,99.63103,100.0652,,99.57112,,,98.22467,,101.4613,100.1621,100.8471,100.8568,100.886,102.2669,101.0938,102.5984,101.1776,100.0972,99.84927,102.4253,101.2031,,,,,103.9668,101.5974,102.6142,99.31612,98.87271,101.0667,104.2283,94.98919,,100.7108,99.54923,100.062,100.0835,101.3651,99.2715,,100.3824,105.8733,96.2348311027914,100.4702,99.14389,,103.6458,98.90746,101.7329
545,1995-06,,98.62936,99.7312,99.38043,99.35566,98.53828,,99.39243,,,97.77755,,100.6826,99.99881,100.7104,100.5872,100.3954,101.9138,100.8186,101.8867,100.7993,99.84568,99.69265,102.0274,101.7152,,,,,103.9805,101.8017,102.5744,99.27199,99.08241,101.5436,103.6169,94.71185,,100.6022,99.38642,100.1265,99.91497,101.1064,99.15768,,100.6368,105.8385,96.4232030010808,99.6373,98.2353,,103.1961,98.76437,101.5075
546,1995-07,,98.80225,99.24409,99.13894,99.42611,97.35904,,99.24722,,,97.56185,,100.5071,99.822,100.5568,100.323,100.1894,101.392,100.5466,101.1652,100.4049,99.73594,99.64465,101.6579,102.1465,,,,,103.4514,102.1138,102.4821,99.20021,99.428,101.8175,102.8325,94.36208,,100.5484,99.56958,100.192,99.87342,100.9146,99.23464,,100.9109,105.4576,96.8569402057314,99.6641,97.55514,,103.3693,98.88331,101.2413
547,1995-08,,98.89064,98.80589,99.08494,100.1252,96.99032,,99.03152,,,97.44717,,100.5771,99.67021,100.436,100.0378,100.005,101.0888,100.2414,100.4507,99.99068,99.62505,99.51945,101.4683,102.7476,,,,,102.1799,102.3904,102.2199,99.1216,99.80982,101.3086,101.8414,94.43732,,100.5092,99.87798,100.252,99.78384,100.7521,99.22567,,100.8248,105.3539,97.0547775055404,100.1868,97.43253,,103.9286,98.83276,101.0006
548,1995-09,,98.75529,98.48962,98.92433,101.2489,96.92589,,98.81722,,,97.19907,,100.5435,99.54138,100.3528,99.74857,99.68055,100.9985,99.93865,99.77032,99.58468,99.51254,99.37677,101.2079,103.3808,,,,,100.6623,102.5201,101.8971,99.06258,100.1574,100.5598,101.1291,95.20957,,100.4725,100.0087,100.3115,99.66711,100.5632,99.19125,,100.4757,105.67,96.5298038048767,100.6712,97.70278,,104.5521,98.75055,100.8857
549,1995-10,,98.54436,98.28141,98.68365,102.4484,97.01104,,98.66219,,,96.89626,,100.3194,99.46256,100.2269,99.50114,99.3008,101.0562,99.67496,99.08333,99.20252,99.37052,99.20996,100.8595,103.6925,,,,,100.875,102.5293,101.5686,99.0456,100.4535,99.93588,100.6264,96.56595,,100.4613,99.7463,100.3721,99.5037,100.3214,99.08614,,99.89011,106.3158,95.6941607409806,99.55431,97.83005,,104.4466,98.59568,100.982
550,1995-11,,98.48537,98.11383,98.39172,103.2795,97.28204,,98.55296,,,96.63923,,99.85082,99.33756,99.97696,99.22943,98.99167,101.198,99.39494,98.35938,98.79568,99.23859,99.04621,100.4812,103.1391,,,,,101.737,102.4427,101.2628,99.05997,100.6823,99.72324,100.2034,97.15241,,100.4612,99.31101,100.4195,99.32565,100.0235,98.98088,,99.19236,106.7611,94.9413765391596,97.50196,97.6925,,103.9395,98.45245,101.1832
551,1995-12,,98.75286,97.9408,98.14297,103.3691,97.63865,,98.44233,,,96.34155,,99.58352,99.10779,99.3783,98.90911,98.65245,101.4236,99.06862,97.884,98.43005,99.14896,98.91853,100.2105,102.0225,,,,,102.2723,102.264,100.9994,99.09799,100.8185,99.72981,99.41505,96.67426,,100.4156,99.01865,100.422,99.17868,99.72858,98.93401,,98.5864,107.0145,94.5828130501411,95.91936,97.43062,,103.622,98.37466,101.3539
552,1996-01,,99.18403,97.72211,97.99905,102.9529,97.97126,,98.30067,,,96.02811,,99.65847,98.80694,98.40254,98.5487,98.34346,101.6249,98.70027,97.72005,98.30262,99.10451,98.84003,100.235,100.8107,,100.87,,,101.584,102.053,100.5836,99.15993,100.8947,99.36094,98.93811,95.43571,,100.3512,99.11415,100.3434,99.08546,99.50152,98.9401,,98.20881,107.2513,94.4708550039293,97.22268,97.33918,99.2179,103.5407,98.35136,101.3869
553,1996-02,,99.55944,97.61304,97.91834,102.166,98.23689,,98.18618,,,95.51736,,99.43186,98.50963,97.88729,98.22923,98.25242,101.4199,98.38361,97.71333,98.32697,99.10332,98.82285,100.2128,99.87946,,100.5562,,,100.7889,101.8608,100.0706,99.23513,100.9415,98.56892,98.90885,94.86013,,100.2356,99.46186,100.2007,99.04493,99.3027,99.00771,,98.16145,107.7041,94.6563537131798,100.0991,97.07368,98.81247,103.183,98.45125,101.2911
554,1996-03,,99.7202,97.4006,97.89986,101.3622,98.49007,,98.06074,,,95.00644,,98.99608,98.30418,97.90971,98.03427,98.35594,100.4657,98.19028,97.68588,98.41327,99.15544,98.88927,100.0633,99.2336,,100.0462,,,100.8525,101.697,99.70049,99.31631,100.9777,97.74381,98.88701,95.23988,,100.1199,99.89084,100.0043,99.06734,99.14275,99.13016,,98.25547,108.5702,94.9008144776656,104.0616,96.82182,98.42664,102.2494,98.69061,101.0609
555,1996-04,,99.74069,97.11203,97.90426,100.5983,98.79037,,97.94075,,,94.85629,,98.9821,98.23848,98.26611,97.95776,98.54982,98.75307,98.11103,97.78036,98.52882,99.25491,99.02329,99.83912,98.92245,,99.59496,,,100.2524,101.4789,99.46468,99.40047,101.0401,97.5494,98.66756,96.26982,,100.0503,100.2878,99.76248,99.14165,99.02197,99.2951,,98.60168,109.7042,95.1836418855525,105.7723,96.63622,98.13758,100.93,99.02219,100.6759
556,1996-05,,99.71918,97.09403,97.96109,100.0471,99.15675,,97.86865,,,94.82077,,99.25782,98.26772,98.55647,97.94925,98.78096,97.65182,98.08218,97.91496,98.52688,99.37948,99.15895,99.73571,98.96921,,99.58491,,,99.61234,101.0618,99.3205,99.48392,101.1799,97.69949,98.5463,96.66757,,100.0897,100.6091,99.53995,99.24431,98.99055,99.46921,,99.1244,109.8591,95.5278203990511,104.8097,96.58805,97.9146,100.333,99.31775,100.2338
557,1996-06,,99.70856,97.43567,98.16434,99.8179,99.54432,,97.84304,,,94.69804,,99.30566,98.34348,98.73705,98.00915,99.04973,97.09518,98.10654,98.08529,98.52302,99.56349,99.30853,99.94865,99.42427,,99.64373,,,99.4139,100.3239,99.25635,99.56265,101.4442,97.76691,98.3847,96.16995,,100.1989,100.8112,99.43194,99.40238,99.11816,99.68211,,99.66776,108.5155,95.81736223843,101.3635,96.4127,97.85173,101.4008,99.56885,99.85077
558,1996-07,,99.68921,97.8531,98.49146,99.72555,99.85869,,97.83678,,,94.48234,,99.30046,98.47821,98.83003,98.14109,99.39464,96.80186,98.19888,98.58209,98.57479,99.68197,99.35556,100.3285,100.2038,,99.53551,,,99.34934,99.44988,99.20306,99.63351,101.7695,97.85302,98.51379,95.00911,,100.3231,100.8576,99.51954,99.50593,99.34235,99.75674,,99.74454,105.8342,96.0882764741185,99.21089,96.31879,98.02314,103.1329,99.547,99.61874
559,1996-08,,99.61234,98.28032,98.93714,99.45496,99.98377,,97.82787,,,94.30083,,99.7788,98.63438,98.84988,98.32945,99.6432,96.95351,98.36152,99.29245,98.78737,99.79519,99.43557,100.7674,100.9211,,99.38768,,,99.98135,98.67818,99.17568,99.69999,102.0788,97.83728,98.76675,94.32608,,100.4077,100.8445,99.71027,99.62545,99.58429,99.81815,,99.77308,104.0725,96.17312516428,98.19448,96.79543,98.26342,104.1939,99.55093,99.50411
560,1996-09,,99.45219,98.46835,99.36358,99.0766,100.0213,,97.81058,,,94.2775,,100.5128,98.80061,98.9599,98.5384,99.91076,97.6125,98.57547,99.89291,99.05824,99.87185,99.5238,101.1421,101.5405,,99.6087,,,100.0586,98.18415,99.18703,99.7672,102.329,97.76925,98.99127,94.30527,,100.3688,100.8846,99.89192,99.71858,99.76025,99.82767,,99.97456,103.1494,96.0902147652667,97.66546,97.77322,98.54735,103.7793,99.56315,99.4827
561,1996-10,,99.31577,98.64027,99.69341,98.73106,100.0444,,97.84689,,,94.45267,,100.8805,98.95257,99.2207,98.72935,99.97906,98.72131,98.78379,100.4016,99.25469,99.94163,99.64191,101.3821,101.9744,,100.3215,,,100.2683,97.86089,99.24406,99.84129,102.5642,97.95261,99.34828,94.73139,,100.3221,101.0504,99.98322,99.81068,99.85189,99.86143,,100.4652,102.5153,96.0992391465096,97.37092,98.78596,98.792,102.3592,99.66762,99.55745
562,1996-11,,99.36778,98.72036,99.94449,98.32377,100.1471,,97.93024,,,94.82883,,100.889,99.05089,99.48012,98.83915,99.93133,99.53407,98.90714,100.71,99.33316,100.0527,99.79874,101.3784,101.8085,,100.7852,,,100.2012,97.57632,99.28992,99.92796,102.8508,97.54488,99.7538,95.01028,,100.3552,101.2637,99.99363,99.92528,99.85101,100.007,,100.7831,102.2198,96.4886380739197,97.20866,99.36737,98.89793,101.0512,99.92651,99.68294
563,1996-12,,99.73205,98.72836,100.0952,98.0658,100.282,,97.99796,,,95.16867,,100.8276,99.1703,99.73629,99.00073,99.96626,100.134,99.07351,100.7932,99.39709,100.1847,99.92843,101.0484,101.3865,,100.8971,,,100.1949,97.25947,99.47289,100.0374,103.2187,96.7643,100.1891,94.96169,,100.4487,101.4101,99.93394,100.052,99.88787,100.1896,,101.2083,101.9566,97.0714094807533,98.24437,99.53579,98.94265,100.9279,100.1427,99.81982
564,1997-01,,100.2044,98.94907,100.2058,98.23012,100.3834,,98.0518,,,95.40229,,100.491,99.34274,100.0208,99.26498,100.2102,100.711,99.34886,100.7543,99.56765,100.3086,100.0042,100.87,101.2309,,101.0624,,,100.2179,96.94802,99.75906,100.1766,103.5606,96.30735,100.5516,94.70858,,100.6155,101.4045,99.80766,100.1738,100.0664,100.3033,,101.5997,101.4667,97.5741640127397,99.20927,99.72823,99.01817,101.9978,100.1554,99.93867
565,1997-02,,100.5052,99.20841,100.3034,98.82352,100.4222,,98.18061,,,95.59561,,100.1909,99.49655,100.2318,99.47651,100.5058,101.0226,99.5916,101.005,99.6823,100.4139,100.0525,100.8916,101.1183,,101.0341,,,100.2584,96.73648,99.92007,100.3187,103.7027,96.83174,100.9127,94.80978,,100.7606,101.3246,99.67265,100.2809,100.2745,100.3953,,101.6941,100.9471,98.0949476976941,99.67095,100.0428,99.07318,103.6176,100.1124,100.0122
566,1997-03,,100.4242,99.48526,100.3244,99.97575,100.4085,,98.38626,,,95.8901,,100.1624,99.62376,100.5263,99.64567,100.7368,101.1143,99.78223,101.3359,99.78574,100.5138,100.127,101.0168,101.1802,,100.5818,,,100.7888,96.7188,100.0075,100.4235,103.5017,97.43288,101.2316,95.63034,,100.8438,101.2768,99.60565,100.3942,100.4789,100.4983,,102.0425,100.0948,98.4467542616921,99.86843,100.1446,99.19095,105.1359,100.1463,99.99345
567,1997-04,,100.1364,99.73523,100.3186,100.7601,100.3354,,98.5834,,,96.27164,,100.1378,99.73172,100.9494,99.83051,101.0233,101.0689,99.96832,101.5173,99.91351,100.6,100.2188,100.9559,101.4718,,100.1624,,,101.7857,96.8312,100.1764,100.4548,103.1408,97.47553,101.4954,97.15635,,100.8913,101.3359,99.67561,100.5054,100.6496,100.5998,,102.5578,98.73528,98.7508276702532,99.91501,100.0799,99.27983,106.0668,100.2624,99.83917
568,1997-05,,99.8712,99.98018,100.5166,101.3945,100.1584,,98.80775,,,96.58784,,100.3845,99.83305,101.2107,100.0612,101.4121,101.0655,100.1991,101.8047,100.1581,100.7031,100.3499,100.7838,101.7947,,100.5395,,,102.1991,97.01107,100.4735,100.4353,102.8595,97.32449,101.6559,98.17432,,100.9913,101.4535,99.84896,100.6445,100.8288,100.7212,,102.6795,97.7832,98.8882271447895,100.633,99.73328,99.3513,106.4673,100.4601,99.62544
569,1997-06,,99.7878,100.2081,100.8039,101.7734,99.95479,,99.02826,,,96.76894,,100.6186,100.0017,101.2949,100.3237,101.7667,101.1229,100.4644,101.921,100.4227,100.7963,100.4688,100.7501,101.9218,,101.1543,,,102.0877,97.22591,100.8084,100.3838,102.8321,98.09698,101.8666,98.78036,,101.1364,101.5603,100.0911,100.7706,101.0188,100.7996,,102.4575,97.06165,98.9764963650236,100.7718,99.33327,99.64301,106.5457,100.5947,99.4435
570,1997-07,,99.82858,100.4444,101.1076,101.7447,99.78909,,99.27882,,,97.03307,,101.2128,100.1896,101.2186,100.5908,102.144,101.2542,100.7354,101.9435,100.7188,100.8993,100.5934,100.9462,102.0191,,101.6536,,,101.6485,97.43472,101.1062,100.304,102.9773,98.70637,102.1937,99.27808,,101.312,101.6093,100.3646,100.9027,101.2273,100.8636,103.9657,102.1284,96.32667,99.1727893415214,100.6768,99.25951,100.0245,106.3634,100.7122,99.35505
571,1997-08,,99.90277,100.6905,101.447,101.9362,99.6918,,99.56229,,,97.31608,,101.9122,100.3509,101.0709,100.8217,102.4982,101.4394,100.9699,102.1433,101.0549,100.9122,100.616,101.1129,102.3754,,102.0139,,,101.5023,97.58767,101.2521,100.2049,103.2054,98.84584,102.6751,99.48853,,101.4295,101.6304,100.558,100.9547,101.3965,100.7981,104.6466,101.7347,96.06089,99.4750299103692,100.1378,99.60798,100.3412,105.6279,100.6482,99.31565
572,1997-09,,99.94601,100.8377,101.8775,102.4811,99.5827,,99.94342,,,98.00241,,102.1082,100.5001,101.0002,101.0505,102.8338,101.7661,101.1966,102.2729,101.3096,100.8742,100.6062,101.3478,102.8754,,102.3031,,,101.6369,97.63194,101.3836,100.0828,103.4916,98.48138,103.198,99.5134,,101.4808,101.6656,100.4935,100.9615,101.5039,100.6679,105.1801,101.6945,96.25802,99.62605394161,99.46467,100.2648,100.5989,103.9725,100.5321,99.26323
573,1997-10,,99.94663,100.9032,102.2046,103.0225,99.31622,,100.2508,,,98.63443,,101.9575,100.6093,101.0236,101.1924,102.9292,102.2137,101.3429,102.3795,101.3877,100.8133,100.619,101.5705,103.3307,,102.464,,,102.5967,97.5733,101.4184,99.922,103.8678,97.84897,103.5057,99.44062,,101.4514,101.7312,100.0146,100.9438,101.4749,100.5622,105.0811,101.9589,96.76076,99.460951579988,99.30362,101.0732,100.7311,101.4034,100.54,99.15747
574,1997-11,,99.893,100.8172,102.2458,103.0799,98.756,,100.3624,,,98.97671,,102.0045,100.6933,101.1151,101.2645,102.8456,102.5683,101.4254,102.6163,101.4568,100.6753,100.5623,101.5111,103.4387,,102.4528,,,103.2952,97.39163,101.3886,99.71964,104.4324,97.23845,103.6234,99.31938,,101.3799,101.7669,99.33083,100.8512,101.3473,100.4022,104.4664,102.3228,97.20824,99.1335909951918,99.5557,101.5942,100.7237,98.8634,100.4785,99.0322
575,1997-12,,99.76366,100.8726,101.9461,102.6798,98.09322,,100.333,,,99.20013,,101.9582,100.7823,101.147,101.3373,102.6348,102.8507,101.4869,102.6962,101.6328,100.5233,100.4612,101.3272,103.0723,,102.5078,,,103.257,97.05924,101.4371,99.45617,105.259,96.63579,103.4482,98.93872,,101.3238,101.667,98.69791,100.7263,101.2253,100.2212,103.1473,102.7651,97.65306,98.8991262865743,99.97645,101.6968,100.6092,97.36214,100.3315,98.93967
576,1998-01,,99.57166,100.9792,101.4615,101.7447,97.59338,,100.2001,,,99.22871,,101.8369,100.8265,101.0474,101.3872,102.5014,103.1426,101.4934,102.4468,101.7737,100.3969,100.3272,101.0218,102.4011,,102.5407,,,103.2062,96.68232,101.5834,99.10806,106.1277,96.81158,103.1832,98.20097,102.1275,101.2431,101.3412,98.30227,100.5918,101.1256,100.0626,101.0967,103.144,98.14993,98.7089867239849,100.6206,101.185,100.4182,97.34344,100.1665,98.91416
577,1998-02,,99.32027,101.0741,101.0151,100.4934,97.54949,,99.96854,,,99.08657,,101.5905,100.8178,100.8938,101.3931,102.3661,103.1836,101.4602,102.0104,101.9496,100.3026,100.1867,100.768,101.9999,,102.4158,,,102.8085,96.39733,101.6597,98.72134,106.7184,97.43102,103.1019,97.62854,101.8741,101.1975,100.9112,98.09483,100.4692,101.0852,99.9164,99.91602,103.359,98.41923,98.52919536987,101.5762,100.554,100.2229,98.23673,100.0152,98.90312
578,1998-03,,99.02137,101.2317,100.7787,99.56214,97.74336,,99.7663,,,98.55888,,100.8582,100.8041,100.6911,101.3791,102.2545,102.955,101.4037,101.4759,102.1819,100.205,100.0407,100.3791,102.0297,,102.1065,,,102.253,96.31197,101.5987,98.35049,106.7728,98.03914,103.146,97.25215,101.5358,101.1604,100.5313,98.02568,100.34,101.058,99.76057,99.58332,103.3942,98.46991,98.2194727360479,102.1914,100.0782,100.0599,99.36315,99.88326,98.82487
579,1998-04,,98.77322,101.3192,100.6805,98.65141,97.99153,,99.72668,,,97.50184,,99.7599,100.7105,100.5256,101.2783,102.1377,102.4874,101.2701,100.9932,102.2679,100.0459,99.8408,99.83215,102.3525,,101.8689,,,102.1276,96.35417,101.4358,98.0359,106.5235,98.19254,103.1867,97.01521,101.2482,101.1429,100.3136,98.09061,100.1572,100.9482,99.55471,99.63414,103.1331,98.36635,97.8607828225535,102.5705,99.77985,99.9976,99.84905,99.70189,98.61201
580,1998-05,,98.73274,101.2216,100.6592,98.14085,98.15897,,99.77794,,,96.39083,,98.84113,100.5878,100.5537,101.1521,102.2206,102.3009,101.1173,100.7048,102.363,99.8551,99.60331,99.17446,102.5297,,101.5027,,,102.1303,96.44444,101.1985,97.76551,106.2336,98.04644,103.0699,97.10815,101.0775,101.121,100.2021,98.23924,99.95524,100.8094,99.32231,99.88694,102.7464,98.24992,97.6213086290486,102.2878,99.7078,100.088,99.86495,99.45983,98.32191
581,1998-06,,99.03702,101.1208,100.6026,97.88393,98.18797,,99.79736,,,95.79532,,98.5549,100.4712,100.6685,101.0482,102.4311,102.3632,100.9773,100.4955,102.4868,99.67839,99.39023,98.58212,102.4168,,101.1842,,,101.8214,96.54058,101.0232,97.52912,106.0513,97.48416,102.8709,97.53279,100.6529,101.116,100.1206,98.45524,99.78102,100.7084,99.11153,100.1468,102.3493,98.08131,97.1091984388875,101.789,99.64723,100.2024,99.95683,99.22935,98.02657
582,1998-07,,99.51717,100.7938,100.4574,97.84863,97.99978,98.9189,99.66355,,,94.89281,,98.4026,100.3276,100.5425,100.8458,102.3955,102.5176,100.7377,100.2799,102.3777,99.51225,99.22076,98.04642,102.5306,,100.8325,,,101.177,96.63445,100.8181,97.32867,105.8944,96.50227,102.4596,98.05153,99.71318,101.0906,100.0148,98.75274,99.61827,100.5799,98.96356,100.2717,102.177,97.82918,96.6523402723168,101.255,99.92791,100.1814,100.7611,99.11996,97.77959
583,1998-08,,99.96569,100.2965,99.98455,97.95122,97.46574,99.11255,99.42161,,,93.68065,,98.10918,100.1368,99.97698,100.5094,102.033,102.2399,100.3653,99.87489,102.0814,99.30035,99.05513,97.38145,102.6718,,100.4278,,,100.7587,96.73518,100.4698,97.15434,105.5993,94.81675,101.879,97.76263,98.19949,101.017,99.86323,99.10539,99.41017,100.3431,98.83088,99.98634,102.1371,97.67493,96.4725346269398,101.1773,99.84018,99.96043,102.0667,99.06508,97.58839
