,TIME_PERIOD,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,ROU,RUS,SVK,SVN,SWE,USA,ZAF
461,1991-09,10.31,8.58,9.22,,,9.441,6.198,,,,,,8.455,9.138095,10.00208,11.58,,11.01,8.8781,9.64,,,,,,9.43913,,,13.02,6.081,,,,,,8.77,9.75,9.44,,,,,,,10.18,7.65,16.84
462,1991-10,9.82,8.5,9.13,,,9.006818,6.698,,,,,,8.3475,8.951739,9.871881,11.62,,10.8,8.7977,9.72,,,,,,9.368007,,,12.79,5.885,,,,,,8.72,9.88,8.89,,,,,,,10.0,7.53,17.21
463,1991-11,9.78,8.53,9.15,,,8.5735,6.637,,,,,,8.315,8.933333,9.91832,11.46,,11.35,8.8116,9.77,,,,,,9.368007,,,12.91,5.927,,,,,,8.75,9.83,8.86,,,,,,,9.84,7.42,16.83
464,1991-12,9.39,8.53,9.13,,,8.4135,6.37,,,,,,8.2125,8.897895,9.892325,11.32,,12.06,8.7996,9.66,,,,,,9.378167,,,12.95,5.719,,,,,,8.72,9.79,8.97,,,,,,,10.0,7.09,16.66
465,1992-01,10.11,8.32,8.72,,,8.140454,6.175,,,,,,7.9475,8.520454,9.61139,10.93,,11.76,8.4619,9.46,,,,,,9.002228,,,12.68,5.449,,,,,,8.39,9.52,8.98,,,,,,,9.53,7.03,16.65
466,1992-02,10.04,8.22,8.72,,,8.387,6.132,,,,,,7.92,8.5535,9.546991,10.79,,11.18,8.4593,9.3,,,,,,8.910783,,,12.61,5.578,,,,,,8.3,9.32,9.32,,,,,,,9.43,7.34,16.86
467,1992-03,9.89,8.26,8.81,,,8.745,6.676,,,,,,8.0275,8.725909,9.581193,10.8,,11.24,8.5939,9.68,,,,,,9.134315,,,12.57,5.531,,,,,,8.31,9.34,9.06,,,,,,,9.39,7.54,16.41
468,1992-04,9.43,8.3,8.86,,,8.788571,6.545,,,,,,8.035,8.826316,9.623109,10.87,,11.86,8.675,9.43,,,,,,9.093673,,,12.69,5.71,,,,,,8.31,9.38,8.96,,,,,,,9.5,7.48,16.26
469,1992-05,9.12,8.31,8.83,,,8.545,6.861,,,,,,8.075,8.777369,9.579656,10.85,,11.82,8.5868,9.02,,,,,,8.961585,,,12.58,5.739,,,,,,8.32,9.37,8.78,,,,,,,9.47,7.39,15.97
470,1992-06,8.9,8.35,8.92,,,8.238636,6.924,,,,,,8.0675,9.01,9.825446,11.34,,12.19,8.7421,9.12,,,,,,9.134315,,,13.1,5.64,,,,,,8.3,9.46,8.61,,,,,,,9.59,7.26,15.98
471,1992-07,8.3,8.39,8.91,,,7.726818,6.867,,,,,,8.125,9.173913,10.03309,11.83,,12.11,8.8998,9.05,,,,,,9.368007,,,13.63,5.408,,,,,,8.34,9.55,7.97,,,,,,,9.8,6.84,15.29
472,1992-08,8.97,8.39,9.03,,,7.2935,6.854,,,,,,8.04,9.611905,10.10136,12.22,,12.92,9.0503,9.35,,,,,,9.378167,,,13.68,5.112,,,,,,8.36,9.87,7.87,,,,,,,10.6,6.59,14.38
473,1992-09,8.94,8.12,8.77,,,7.474286,6.292,,,,,,7.6525,9.571818,10.02186,12.65,,13.53,8.7454,9.19,,,,,,10.09956,,,14.11,5.021,,,,,,8.04,10.24,7.93,,,,,,,11.24,6.42,14.18
474,1992-10,8.86,7.78,8.28,,,7.678095,6.092,,,,,,7.4525,9.283636,10.22449,13.0,,12.03,8.4363,8.65,,,,,,9.693144,,,14.42,5.015,,,,,,7.65,10.2,7.83,,,,,,,11.06,6.59,13.86
475,1992-11,9.14,7.69,8.04,,,7.856,6.063,,,,,,7.36,8.813809,9.8813,12.54,,12.04,8.1464,8.19,,,,,,10.54663,,,13.47,4.868,,,,,,7.51,9.61,7.69,,,,,,,10.68,6.87,14.54
476,1992-12,8.94,7.54,7.95,,,7.861429,5.68,,,,,,7.32,8.980952,9.932801,12.53,,10.99,8.2109,8.32,,,,,,10.27229,,,13.66,4.848,,,,,,7.4,9.42,7.82,,,,,,,9.91,6.77,14.9
477,1993-01,8.6,7.2235,7.57,,,7.969,5.539,,,,,,7.1325,8.653,9.702705,12.15,,10.92,7.9711,8.29,,,,,,9.88,,,13.43,4.723,,,,,,7.128,8.93,7.86,,,,,,,10.14,6.6,14.65
478,1993-02,7.98,7.1308,7.65,,,7.6585,4.907,,,,,,6.905,8.634,9.403037,11.43,,10.27,7.7902,7.95,,,,,,9.26,,,13.062,4.409,,,,,,6.866,8.39,7.79,,,,,,,9.8,6.26,14.36
479,1993-03,7.82,6.858,7.37,,,7.443913,4.688,,,,,,6.6375,8.175,9.145782,11.35,,9.87,7.3507,7.72,,,,,,8.62,,,12.902,4.318,,,,,,6.563,7.67,7.45,,,,,,,9.37,5.98,14.49
480,1993-04,7.55,6.9251,7.44,,,7.468572,4.845,,,,,,6.6775,7.79,9.155884,11.49,,9.77,7.1613,7.89,,,,,,8.11,,,13.107,4.593,,,,,,6.596,7.4,7.32,,,,,,,9.41,5.97,15.03
481,1993-05,7.71,7.0583,7.43,,,7.566,4.846,,,,,,6.83,7.563,9.042294,11.22,,9.46,7.189,8.15,,,,,,7.83,,,12.463,4.943,,,,,,6.67,7.12,7.27,,,,,,,9.09,6.04,14.92
482,1993-06,7.37,6.9902,7.23,,,7.455454,4.566,,,,,,6.8075,7.178,8.779623,10.57,,9.06,7.0123,7.96,,,,,,7.61,,,11.673,4.836,,,,,,6.59,6.81,7.33,,,,,,,8.68,5.96,14.68
483,1993-07,6.88,6.75,7.05,,,7.20381,4.546,,,,,,6.6075,7.046,8.401828,10.22,,8.6,6.7505,7.62,,,,,,7.32,,,11.097,4.517,,,,,,6.43,6.65,6.94,,10.67,,,,,8.24,5.81,14.24
484,1993-08,6.64,6.6043,7.08,,,6.954286,4.479,,,,,,6.3725,6.734,7.919743,9.48,,7.87,6.3377,7.07,,,,,,7.11,,,9.764,4.407,,,,,,6.178,6.16,6.55,,10.37,,,,,7.63,5.68,13.85
485,1993-09,6.84,6.435,7.22,,,6.881429,4.455,,,,,,6.19,6.77,7.612,9.09,,7.99,6.1386,6.96,,,,,,7.01,,,9.469,4.016,,,,,,5.975,6.1,6.27,,9.73,,,,,7.79,5.36,13.29
486,1993-10,6.49,6.2644,7.19,,,6.7975,4.208,,,,,,5.985,6.473,7.361458,8.69,,7.67,5.9786,6.87,,,,,,6.71,,,9.015,3.931,,,6.677,,,5.825,5.9,6.12,,9.27,,,,,7.56,5.33,13.07
487,1993-11,6.81,6.1763,6.92,,,6.849048,4.247,,,,,,5.9825,6.405,7.380636,8.56,,7.39,6.0323,6.85,,,,,,6.57,7.5,,9.333,3.762,,,6.517,,,5.806,5.75,6.23,,9.39,,,,,7.49,5.72,12.69
488,1993-12,6.68,6.036,6.59,,,6.693333,4.136,,,,,,5.83,6.224,7.185278,8.28,,7.03,5.8017,6.4253,,,,,,6.38,6.55,,8.933,3.396,,,6.296,,,5.682,5.69,6.08,,9.19,,,,,7.27,5.77,12.34
489,1994-01,6.36,5.8139,6.52,,,6.464,4.206,,,,,,5.815,6.018,6.69,7.99,,6.54,5.6686,6.3794,,,,,,6.15,6.09,,8.671,3.597,,,6.332,,,5.607,5.56,5.69,,8.93,,,,,6.84,5.75,12.21
490,1994-02,7.05,6.0563,6.7,,,6.7065,4.465,,,,,,6.135,6.271,6.88,8.08,,6.58,5.9691,6.7572,,,,,,6.45,5.94,,8.767,4.041,,,6.43,,,5.865,5.55,5.81,,8.58,,,,,6.94,5.97,12.8
491,1994-03,7.95,6.4525,7.14,,,7.465652,4.634,,,,,,6.345,6.693,7.35,8.83,,7.45,6.3786,7.417,,,,,,7.07,5.99,,9.445,4.453,,,6.72,,,6.29,6.11,6.29,,8.97,,,,,7.65,6.48,12.99
492,1994-04,8.44,6.6674,7.29,,,8.08,5.062,,,,,,6.607,7.027,7.46,9.06,,8.29,6.6903,7.8401,,,,,,7.57,6.05,,9.047,4.093,,,6.981,,,6.544,6.59,7.01,,9.26,,,,,8.4,6.97,13.24
493,1994-05,8.79,6.9697,7.54,,,8.440476,5.046,,,,,,6.6635,7.413,7.75,9.55,,8.52,6.9771,8.2825,,,,,,7.96,6.05,,9.371,3.984,,,7.114,,,6.752,7.23,7.19,,9.96,,,,,8.69,7.18,13.76
494,1994-06,9.63,7.4108,7.98,,,8.998636,5.334,,,,,,7.052381,8.165,8.37,10.28,,9.53,7.4972,8.7105,,,,,,8.5,7.0,,10.477,4.278,,,7.153,,,7.113,8.08,7.48,,10.84,,,,,9.78,7.1,14.46
495,1994-07,9.57,7.119,7.95,,,9.1455,5.273,,,,,,6.896191,8.15,8.39,10.59,,9.89,7.3945,8.533,,,,,,8.34,7.38,,10.768,4.531,,,7.128,,,6.905,7.7,8.09,,11.33,,,,,10.65,7.3,15.11
496,1994-08,9.36,7.2047,8.21,,,8.896363,5.492,,,,,,7.089565,8.571,8.68,10.68,,10.59,7.6475,8.6524,,,,,,8.43,7.31,,11.458,4.778,,,7.075,,,7.121,8.15,8.2,,11.42,,,,,11.2,7.24,15.87
497,1994-09,10.33,7.568,8.58,,,8.902857,5.636,,,,,,7.515455,9.087,9.12,11.22,,10.53,8.1011,8.8959,,,,,,8.82,7.31,,11.937,4.642,,,7.32,,,7.488,8.9,9.05,,11.75,,,,,11.24,7.46,16.89
498,1994-10,10.51,7.689,8.45,,,9.062,5.594,,,,,,7.5415,8.916,9.16,11.14,,10.08,8.1862,8.7797,,,,,,8.68,7.9,,12.071,4.684,,,7.96,,,7.551,8.71,8.99,,11.59,,,,,10.95,7.74,16.91
499,1994-11,10.47,7.7239,8.35,,,9.151428,5.368,,,,,,7.491428,8.827,9.12,11.18,,10.23,8.136,8.6361,,,,,,8.51,8.07,,12.023,4.718,,,7.853,,,7.536,8.63,9.09,,11.51,,,,,10.92,7.96,16.94
500,1994-12,10.04,7.6304,8.3,,26.01,9.065,5.304,,,,,,7.460952,8.766,9.14,11.38,,10.21,8.03,8.5814,,,,,,8.57,8.65,,12.196,4.561,,,7.741,,,7.587,8.02,8.68,,11.6,,,,,10.68,7.81,16.8
501,1995-01,10.3345,7.7215,8.45,,26.01,9.349524,5.322,,,,,,7.595909,9.065,9.34,11.86,,10.24,8.2247,8.7349,,,,,,8.79,9.2,,12.371,4.605,,,7.783,,,7.709,8.16,8.59,,11.79,,,,,11.0,7.78,17.02
502,1995-02,10.1465,7.6484,8.27,,26.01,8.9015,5.325,,,,,,7.424,8.858,9.19,11.6,,10.22,8.0096,8.6557,,,,,,8.67,9.0,,12.392,4.515,,,7.827,,,7.539,8.0,8.58,,11.7,,,,,10.71,7.47,16.82
503,1995-03,10.13783,7.5122,8.16,,23.65,8.642174,5.179,,,,,,7.277391,8.957,9.43,12.26,,10.18,8.0303,8.5938,,,,,,8.8,8.76,,13.453,4.113,,,7.733,,,7.42,7.98,8.38,,11.98,,,,,11.18,7.2,16.72
504,1995-04,9.798823,7.3671,7.85,,23.65,8.416842,5.033,,,,,,7.088333,8.746,9.26,12.09,,9.41,7.8083,8.4378,,,,,,8.7,8.73,,13.405,3.545,,,7.534,,,7.173,7.75,7.87,,12.17,,,,,11.42,7.06,16.82
505,1995-05,9.106087,7.1317,7.59,,23.65,8.060454,4.873,,,,,,6.862381,8.318,8.78,11.41,,8.84,7.516,8.1802,,,,,,8.34,9.09,,12.299,3.386,,,7.39,,,6.916,7.47,7.44,,11.91,,,,,10.74,6.63,16.95
506,1995-06,8.856191,7.0533,7.33,,24.73,7.858182,4.936,,,,,,6.783,8.267,8.75,11.54,,8.7,7.4532,8.1097,,,,,,8.26,9.74,,12.383,3.024,,,7.105,,,6.831,7.55,7.48,,11.89,,,,,10.58,6.17,16.78
507,1995-07,9.081904,7.111,7.33,,24.73,8.076,4.859,,,,,,6.862381,8.338,8.71,11.33,,8.74,7.4508,8.2613,,,,,,8.39,9.58,,12.212,2.933,,,7.104,,,6.851,7.57,7.61,,11.69,,,,,10.55,6.28,16.62
508,1995-08,9.124348,7.0031,7.19,,24.73,8.264091,4.73,,,,,,6.746087,8.085,8.47,10.97,,8.34,7.3266,8.1169,,,,,,8.15,9.64,,11.656,3.215,,,7.091,,,6.744,7.41,7.94,,11.31,,,,,10.22,6.49,15.96
509,1995-09,8.686191,6.8798,7.04,,21.94,7.9285,4.555,,,,,,6.585238,7.84,8.36,10.8,,7.98,7.3546,7.9486,,,,,,7.96,10.35,,11.544,3.03,,,6.897,,,6.579,7.08,7.78,,11.15,,,,,9.64,6.2,15.49
510,1995-10,8.508636,6.9635,7.06,,21.94,7.720953,4.38,,,,,,6.565238,7.88,8.48,10.89,,7.95,7.4921,8.0967,,,,,,7.99,10.6,,11.962,2.925,,,6.841,,,6.59,6.96,7.32,,11.22,,,,,9.3,6.04,15.15
511,1995-11,8.495,6.7628,6.8,,21.94,7.47381,4.057,,,,,,6.341818,7.566,8.16,10.54,,7.52,7.038,7.7752,,,,,,7.63,10.54,,11.628,3.048,,,6.773,,,6.352,6.7,7.17,,10.74,,,,,8.99,5.93,14.39
512,1995-12,8.254737,6.4665,6.7,,17.72,7.249474,4.09,,,,,,6.074737,7.303,7.82,9.95,,7.38,6.7122,7.4926,,,,,,7.38,10.59,,11.171,2.983,,,6.686,,,6.092,6.46,7.19,,10.03,,,,,8.6,5.71,14.56
513,1996-01,8.112381,6.2054,6.44,,17.72,7.091818,4.437,,,,,,5.887273,7.041,7.44,9.46,,7.03,6.475,7.4408,,,,,,7.23,10.52,,10.432,3.12,,,6.415,,,5.867,6.39,7.06,,9.44,,,,,8.23,5.65,13.77
514,1996-02,8.248571,6.4352,6.64,,17.72,7.240476,4.358,,,,,,6.204286,7.408,7.66,9.7,,7.67,6.6039,7.7618,,,,,,7.49,10.32,,10.519,3.271,,,6.44,,,6.214,6.79,7.22,,9.45,,,,,8.75,5.81,14.1
515,1996-03,8.808095,6.5493,6.84,,18.34,7.621905,4.406,,,,,,6.445238,7.598,7.83,9.89,,7.71,6.6541,8.057,,,,,,7.82,9.47,,10.688,3.299,,,6.677,,,6.448,6.85,7.82,,9.46,,,,,8.76,6.27,15.04
516,1996-04,8.873684,6.4323,6.67,,18.34,7.699524,4.329,,,,,,6.377,7.342,7.62,9.32,,7.47,6.5086,8.0602,,,,,,7.61,8.64,,10.339,3.301,,,6.58,,,6.346,6.71,8.25,,9.06,,,,,8.33,6.51,15.78
517,1996-05,8.832174,6.4511,6.69,,18.34,7.768182,4.682,,,,,,6.446,7.392,7.48,9.17,,7.36,6.4715,8.0871,,,,,,7.5,8.9,,9.696,3.388,,,6.467,,,6.348,6.9,8.52,,8.97,,,,,8.44,6.74,16.53
518,1996-06,8.931579,6.6334,6.78,,15.44,7.8095,4.627,,,,,,6.558948,7.499,7.51,9.11,,7.21,6.5573,8.054,,,,,,7.62,8.73,,9.57,3.252,,,6.514,,,6.465,7.05,8.83,,8.88,,,,,8.34,6.91,15.78
519,1996-07,8.629565,6.5807,6.78,,15.44,7.711818,4.561,,,,,,6.478696,7.355,7.39,8.78,,7.07,6.4928,7.9162,,,,,,7.49,8.62,,9.428,3.294,,,6.531,,,6.41,7.02,8.55,,8.71,,,,,8.26,6.87,15.39
520,1996-08,8.04,6.413,6.62,,15.44,7.305714,4.467,,,,,,6.302273,7.259,7.31,8.86,,7.16,6.4073,7.8219,,,,,,7.43,8.67,,9.484,3.209,,,6.351,,,6.242,6.97,8.17,,8.71,,,,,8.11,6.64,15.82
521,1996-09,8.003333,6.2967,6.45,,14.97,7.3385,4.256,,,,,,6.226666,7.18,7.13,8.44,,6.92,6.2937,7.8151,,,,,,7.21,8.85,,9.168,2.928,,,6.25,,,6.102,7.02,8.29,,8.32,,,,,7.8,6.83,15.42
522,1996-10,7.550435,6.0578,6.1,,14.97,6.644546,4.166,,,,,,6.008636,6.827,6.68,7.76,,6.51,5.9833,7.5413,,,,,,6.78,9.58,,8.233,2.8,,,5.927,,,5.879,6.75,7.64,,7.59,,,,,7.19,6.53,15.8
523,1996-11,7.156667,5.9453,6.0,,14.97,6.135,4.191,,,,,,5.859524,6.787,6.43,7.34,,6.47,5.8298,7.5952,,,,,,6.68,9.2,,7.693,2.759,,,5.889,,,5.76,6.5,7.16,,7.17,,,,,7.26,6.2,16.18
524,1996-12,7.324,5.8574,5.9,,11.02,6.392,4.125,,,,,,5.79,6.629,6.31,7.0,,6.34,5.7468,7.5716,,,,,,6.61,9.38,,7.565,2.597,,,5.808,,,5.718,6.33,7.22,,6.95,,,,,6.85,6.3,16.19
525,1997-01,7.459048,5.8388,5.89,,11.02,6.632727,3.959,,,,,,5.804091,6.486,6.23,6.83,,6.14,5.6879,7.5552,,,,,,6.59,9.84,4.36,7.375,2.632,,,5.721,,,5.655,6.03,7.34,,6.72,,,,,6.74,6.58,15.82
526,1997-02,7.394,5.5801,5.65,,11.02,6.3035,3.517,,,,,,5.5445,6.247,6.06,6.74,,5.91,5.4508,7.1962,,,,,,6.32,9.54,4.19,7.363,2.583,,,5.448,,,5.468,5.65,7.34,,6.66,,,,,6.68,6.42,15.03
527,1997-03,7.899474,5.7105,5.85,,10.33,6.5395,3.853,,,,,,5.715263,6.468,6.32,7.03,,6.12,5.6673,7.4544,,,,,,6.62,9.28,4.2,7.869,2.524,,,5.586,,,5.645,5.94,7.78,,6.87,,,,,7.1,6.69,15.16
528,1997-04,7.92381,5.8976,6.02,,10.33,6.784545,3.769,,,,,,5.866818,6.616,6.39,6.95,,6.36,5.8093,7.638,,,,,,6.69,9.3,4.26,7.737,2.382,,,5.701,,,5.794,6.19,8.1,,6.8,,,,,7.24,6.89,15.24
529,1997-05,7.674545,5.7876,5.9,,10.33,6.573333,3.586,,,,,,5.761111,6.438,6.18,6.61,,6.16,5.7063,7.1681,,,,,,6.54,8.91,4.18,7.32,2.736,,,5.593,,,5.702,6.03,7.62,,6.49,,,,,6.99,6.71,15.08
530,1997-06,7.151,5.7813,5.83,,10.15,6.271429,3.522,,,,,,5.718572,6.396,6.09,6.47,,6.09,5.655,7.1418,9.15,,,,,6.49,8.64,4.03,7.066,2.684,,,5.691,,,5.618,5.95,7.13,,6.41,,,,,6.77,6.49,14.72
531,1997-07,6.642609,5.607,5.64,,10.15,5.963182,3.585,,,,,,5.556522,6.107,5.83,6.21,,5.86,5.4405,7.0577,9.42,,,,,6.26,7.88,3.89,6.518,2.505,,,5.572,,,5.488,5.95,6.81,,6.26,,,,,6.42,6.22,14.21
532,1997-08,6.650952,5.7032,5.75,,10.15,5.9945,3.692,,,,,,5.66,6.237,5.94,6.3,,5.9,5.5896,7.0893,9.62,,,,,6.33,8.07,3.78,6.657,2.354,,,5.62,,,5.604,6.06,7.05,,6.35,,,,,6.5,6.3,14.24
533,1997-09,6.311364,5.6349,5.69,,9.4,5.876191,3.704,,,,,,5.592727,6.162,5.66,6.09,,5.83,5.5283,6.8216,9.43,,,,,6.1,8.24,3.85,6.356,2.21,,,5.597,,,5.554,5.89,6.88,,6.13,,,,,6.38,6.21,14.18
534,1997-10,6.182174,5.6219,5.69,,9.4,5.609091,3.719,,,,,,5.578182,6.068,5.75,5.98,,5.75,5.5992,6.5109,9.3,,,,,5.99,8.29,3.87,6.197,1.994,,,5.604,,,5.568,5.75,6.64,,5.98,,,,,6.22,6.03,14.05
535,1997-11,6.031,5.6292,5.68,,9.4,5.503158,3.692,,,,,,5.5565,6.063,5.59,5.96,,5.79,5.5666,6.624,10.76,,,,,5.98,8.18,4.01,6.133,1.941,,,5.61,,,5.538,5.72,6.65,,5.96,,,,,6.3,5.88,14.5
536,1997-12,6.139048,5.402,5.45,,9.89,5.665714,3.445,,,,,,5.327368,5.743,5.46,5.64,,5.58,5.3234,6.3739,10.48,,,,,5.61,8.3,4.16,5.738,1.939,,,5.432,,,5.292,5.5,6.96,,5.67,,,,,6.03,5.81,14.14
537,1998-01,5.806,5.1932,5.22,,9.89,5.360476,3.084,,,,,,5.112381,5.424,5.22,5.4,,5.3,5.1214,6.0978,11.03,,,,,5.35,8.44,4.55,5.434,1.948,,,5.21,,,5.068,5.33,6.74,,5.4,,,,,5.65,5.54,13.61
538,1998-02,5.887,5.0682,5.11,,9.89,5.434,2.964,,,,,,4.989,5.323,5.12,5.24,,5.16,5.0428,6.0461,11.03,,,,,5.23,8.1,4.81,5.375,2.0,,,5.084,,,5.014,5.29,6.83,,5.32,,,,,5.53,5.57,13.49
539,1998-03,5.865,4.9687,5.03,,11.77,5.427273,3.109,,,,,,4.899546,5.165,5.01,5.09,,5.04,4.9567,5.992,9.27,,,,,5.08,7.63,4.95,5.198,1.855,,,5.001,,,4.94,5.28,6.93,,5.25,,,,,5.35,5.65,13.33
540,1998-04,5.685,4.9735,5.03,,11.77,5.312381,3.344,,,,,,4.902,5.131,5.0,5.06,,5.01,4.9662,5.8249,8.11,,,,,5.05,7.48,4.87,5.146,1.867,,,4.989,,,4.945,5.33,6.82,,5.17,,,,,5.21,5.64,12.92
541,1998-05,5.639048,5.0296,5.09,,11.77,5.387,3.179,,,,,,4.964737,5.235,5.06,5.13,,5.08,5.0145,5.8648,7.85,,,,,5.14,7.64,5.01,5.208,1.655,,,5.064,,,4.997,5.5,6.66,,5.18,,,,,5.2,5.65,13.46
542,1998-06,5.57619,4.8886,4.96,,10.63,5.318636,3.308,,,,,,4.7985,4.988,4.91,5.02,,4.95,4.8621,5.7743,7.74,,,,,5.03,7.67,5.24,5.079,1.54,,,4.938,,,4.847,5.47,6.6,,5.06,,,,,4.97,5.5,14.6
543,1998-07,5.521304,4.825,4.88,,10.63,5.347727,3.19,,,,,,4.684783,4.912,4.82,4.94,,4.86,4.7822,5.8319,7.67,,,,,4.93,7.76,5.25,4.97,1.683,,,4.84,,,4.763,5.4,6.25,,4.95,,,,,4.88,5.46,15.89
544,1998-08,5.638571,4.6212,4.66,,10.63,5.565,2.988,,,,,,4.425238,4.809,4.59,4.74,,4.68,4.5254,5.5706,7.56,,,,,4.68,7.69,4.69,4.787,1.502,,,4.562,,,4.533,5.47,6.17,,4.76,,,,,4.8,5.34,16.95
545,1998-09,5.345909,4.3132,4.34,,11.68,5.246666,3.086,,,,,,4.060909,4.737,4.27,4.47,,4.45,4.2027,5.151,8.25,,,,,4.38,7.4,4.7,4.526,1.103,,,4.364,,,4.192,5.44,6.02,,4.46,,,,,4.76,4.81,18.3
546,1998-10,4.965909,4.2973,4.28,,11.68,4.908095,2.914,,,,,,4.064546,4.668,4.25,4.43,,4.45,4.192,5.0114,8.45,,,,,4.35,7.3,4.8,4.486,0.879,,,4.301,,,4.143,5.48,5.46,,4.43,,,,,4.72,4.53,16.51
547,1998-11,5.130952,4.329,4.33,,11.68,5.169,2.659,,,,,,4.120476,4.591,4.24,4.41,,4.41,4.2048,4.9292,7.65,,,,,4.32,7.4,5.04,4.384,0.977,,,4.284,,,4.185,5.48,5.59,,4.43,,,,,4.55,4.83,16.05
548,1998-12,4.854762,4.0545,4.09,,18.06,4.872381,2.71,,,,,,3.8635,4.268,3.95,4.08,,4.06,3.915,4.5175,7.17,,,,,4.02,7.46,5.19,3.995,1.488,,,4.095,,,3.953,5.33,5.38,,4.12,,,,,4.25,4.65,16.36
549,1999-01,5.127895,3.8426,3.9,,12.84,4.9465,2.555,,,,,,3.702,4.035,3.821999,3.88,,3.91,3.7827,4.2868,6.3,,,,,3.89,7.1,5.29,3.922,1.91,,,3.905,,,3.801,5.01,5.53,,3.9,,96.34,,,4.02,4.72,15.89
550,1999-02,5.3,3.984,4.04,,12.84,5.124,2.55,,,,,,3.849,4.188,3.97424,4.02,,4.04,3.9377,4.4319,6.0,,9.27,,,4.02,7.75,5.29,4.054,2.117,,,3.931,,,3.932,4.75,5.62,,4.02,,99.47,,,4.18,5.0,14.88
551,1999-03,5.526522,4.1648,4.26,,12.84,5.220435,2.604,,,,,,4.037826,4.432,4.180984,4.25,,4.26,4.1367,4.6554,5.7,,9.72,,,4.19,7.89,5.05,4.271,1.816,,,4.167,,,4.139,4.92,5.84,,4.24,,98.67,,,4.44,5.23,14.54
552,1999-04,5.3575,4.0321,4.11,,13.48,5.029524,2.534,,,,,,3.85,4.217,4.040693,4.09,,4.07,3.9893,4.592,5.63,,9.73,,,3.95,8.15,5.08,4.11,1.563,,,4.011,,,3.995,4.69,5.7,,4.13,,110.55,,,4.24,5.18,14.58
553,1999-05,5.875714,4.2107,4.29,,13.48,5.3595,2.72,,,,,,4.012105,4.461,4.204853,4.27,,4.24,4.1686,4.9068,5.51,,9.72,,,4.18,8.4,5.05,4.279,1.334,,,4.155,,,4.193,4.98,6.12,,4.32,,96.75,,,4.5,5.54,15.14
554,1999-06,6.206666,4.5399,4.64,,13.48,5.580909,2.937,,,,,,4.360476,4.812,4.526651,4.6,,4.58,4.4893,5.1716,5.75,,10.01,,,4.59,8.45,5.15,4.615,1.632,,,4.369,,,4.513,5.45,6.51,,4.66,,64.73,,,4.87,5.9,14.93
555,1999-07,6.135909,4.8678,4.94,,14.05,5.490952,3.044,,,,,,4.676363,5.115,4.856161,4.91,,4.91,4.822,5.3721,6.07,,10.09,,,4.94,8.3,5.21,4.938,1.703,,,4.867,,,4.821,5.81,6.54,,4.99,,68.36,,,5.26,5.79,14.97
556,1999-08,6.34,5.1012,5.18,,14.05,5.755714,3.169,,,,,,4.879091,5.384,5.060573,5.17,,5.15,5.0184,5.4312,6.32,,10.34,,,5.16,8.65,5.19,5.134,1.878,,,5.183,,,5.03,5.97,6.88,,5.22,,75.88,,,5.49,5.94,15.28
557,1999-09,6.341363,5.2748,5.34,,14.05,5.721428,3.427,,,,,,5.040454,5.555,5.235335,5.31,,5.32,5.1971,5.6909,6.31,,10.83,,,5.34,9.2,5.25,5.282,1.759,,,5.312,,,5.215,6.03,6.91,,5.41,,83.74,,,5.69,5.92,15.35
558,1999-10,6.606667,5.5291,5.58,,12.5,6.0895,3.625,,,,,,5.292381,5.76,5.471636,5.56,,5.56,5.437,5.8801,6.65,,10.45,,,5.57,9.25,5.33,5.521,1.692,,,5.539,,,5.449,6.27,7.11,,5.62,,86.87,,,5.92,6.11,15.0
559,1999-11,6.556364,5.271,5.3,,12.5,6.034762,3.69,,,,,,5.04,5.449,5.184207,5.28,,5.27,5.1545,5.3145,6.28,,9.68,,,5.31,8.95,5.31,5.246,1.817,,,5.266,,,5.178,6.02,7.02,,5.36,,89.06,,,5.56,6.03,14.3
560,1999-12,6.737143,5.3528,5.41,,12.5,6.14,3.617,,,,,,5.147619,5.5,5.304357,5.37,,5.36,5.289,5.389,6.08,,9.17,,,5.39,9.55,5.19,5.36,1.767,,,5.26,,,5.276,6.07,7.17,,5.46,,78.09,,,5.59,6.28,13.96
561,2000-01,7.177895,5.7533,5.79,,12.0,6.4915,3.784,,,,,,5.539524,5.869,5.698539,5.76,,5.74,5.6682,5.8227,6.6,,8.97,,,5.8,10.2,5.33,5.748,1.691,,,5.645,,,5.666,6.36,7.48,,5.81,,58.57,,,5.95,6.66,13.49
562,2000-02,6.957619,5.7722,5.79,,12.0,6.338572,3.868,,,,,,5.508572,5.847,5.663599,5.73,,5.72,5.6293,5.6347,6.49,,8.53,,,5.76,10.2,5.33,5.726,1.796,,,5.705,,,5.655,6.33,7.31,,5.78,,51.06,,,5.9,6.52,13.5
563,2000-03,6.570435,5.5851,5.62,,12.0,6.028261,4.155,,,,,,5.333044,5.65,5.490629,5.55,,5.5,5.4491,5.3707,6.24,,8.05,,,5.58,10.5,5.2,5.577,1.819,,,5.558,,,5.479,6.14,7.06,,5.61,,40.95,,,5.51,6.26,13.92
