,TIME_PERIOD,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,G7,GBR,GRC,HRV,HUN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NOR,OECD,OECDE,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA
773,1983-06,36.38297,52.02256,,58.00185,54.44422,,,,,59.21486,64.98389,64.18891,83.46954,,62.12426,55.55301,79.81234,59.26664,65.10767,115.6241,,,,8.419441,,87.76653,73.77999,,,50.1652,,46.79393,59.1845,51.91911,56.11061,,84.3798,,,,,57.79113,,48.62416
774,1983-07,38.02526,52.40821,,57.8564,54.44233,,,,,56.53743,63.76923,63.83721,82.26205,,61.78388,53.06935,78.59196,59.39059,66.21803,116.4442,,,,8.878683,,90.13539,73.52761,,,51.69904,,46.85777,60.28051,52.03794,55.7688,,81.93486,,,,,59.22729,,49.34842
775,1983-08,36.42704,53.29845,,59.19173,55.82133,,,,,57.09782,64.37656,64.17255,82.58352,,62.10843,55.40095,78.59196,60.15018,66.21803,118.8562,,,,8.572522,,91.55671,75.21017,,,51.77189,,46.73009,59.1845,52.57158,56.01904,,80.65835,,,,,57.84858,,49.93348
776,1983-09,36.74288,51.56376,,58.93821,56.95184,,,,,58.5922,66.19853,64.83505,84.03462,,62.74962,55.45164,79.40555,60.88015,66.52086,114.5949,,,,8.572522,,89.66162,76.2197,,,53.01863,,46.98544,59.7325,53.14556,56.40154,,83.57825,,,,,58.59538,,50.65694
777,1983-10,37.30739,52.78668,,59.49897,56.44445,,,,,58.4054,64.98389,64.64693,83.06823,,62.56755,54.94477,78.67332,61.02759,67.22746,114.6568,,,,8.725603,,90.13539,75.88319,,,54.04105,,47.30464,60.82851,53.29431,56.49588,,83.27962,,,,,59.68687,,51.05005
778,1983-11,36.93401,54.07492,,59.83909,57.20552,,,,,59.1526,65.59121,65.27672,83.37552,,63.17708,55.85714,80.62592,61.56057,67.12651,116.2431,,,,8.572522,,91.7936,76.64034,,,55.48973,,47.17696,60.28051,53.71911,57.11201,,81.89741,,,,,59.74431,,51.27887
779,1983-12,35.78263,52.36952,,60.59833,58.93979,,,,,60.33565,68.02052,65.99647,85.35292,,63.87368,53.82965,81.03271,62.13532,67.42934,116.9922,,,,9.184845,,92.14893,77.64987,,,55.62353,,48.07071,61.37652,54.22521,57.64301,,83.37965,,,,,59.45708,,51.53259
780,1984-01,37.64303,53.28293,,59.38671,58.56562,,,,,59.58846,68.62784,65.57116,85.27251,,63.46206,55.80645,81.35815,62.74314,68.43876,117.9138,,,,8.878683,,92.6227,78.23876,,,54.884,,48.00687,63.02053,54.7737,57.91243,,83.70889,,,,,60.77835,,52.55566
781,1984-02,37.34267,53.06505,,61.71323,58.36768,,,,,60.14885,68.02052,65.38305,84.49402,,63.27999,55.14752,81.11407,62.97939,67.83311,112.3065,,,,8.878683,,89.18784,80.1737,,,55.77021,,47.87919,60.82851,54.87125,57.45301,,85.69775,,,,,60.60601,,52.79342
782,1984-03,37.36293,53.1903,,58.88615,59.2034,,,,,59.21486,69.84249,65.21129,83.06723,,63.11375,55.65439,80.95135,62.92156,66.92463,118.4325,,,,9.184845,,90.84605,79.50068,,,55.74345,,48.3899,61.37652,54.87105,57.27186,,81.91099,,,,,60.31878,,53.04544
783,1984-04,37.53433,52.85417,,61.34873,60.97734,,,,,58.779,68.02052,65.14585,83.92664,,63.05043,56.05988,79.64963,62.84653,65.71333,116.1791,,,,9.184845,,89.78006,79.2483,,,56.42418,,48.90061,61.37652,54.8651,56.82889,,81.90279,,,,,60.95069,,53.3632
784,1984-05,37.84952,53.89846,,63.27931,61.7266,,,,,59.21486,71.66447,66.16823,83.64034,,64.03992,56.46538,81.76494,63.56349,65.20861,117.3309,,,,9.337926,,93.57025,80.67847,,,56.83864,,48.45374,64.11654,55.42666,57.60333,,84.55288,,,,,62.73153,,53.64785
785,1984-06,37.85071,53.58599,,64.29965,61.73652,,,,,53.61093,68.62784,62.83937,83.70834,,60.81813,56.66813,79.81234,62.9304,65.71333,116.8387,,,,9.950249,,94.04402,81.18324,,,58.91542,,49.60284,62.47253,55.05449,56.19061,,83.9702,,,,,61.4677,,53.84326
786,1984-07,37.91007,53.17734,,63.90844,62.64168,,,,,60.21111,72.2718,66.44632,84.16096,,64.30906,57.27637,81.19543,63.79735,64.80485,111.9698,,,,9.491007,,91.08294,81.18324,,,57.02869,,50.24123,61.37652,55.68531,57.48251,,88.18232,,,,,60.66346,,53.99317
787,1984-08,38.30089,53.65,,63.52904,62.70498,,,,,59.58846,72.87912,67.91036,87.89696,,65.72601,56.71881,81.19543,64.1983,64.50202,126.541,,,,8.878683,,96.64978,82.36102,,,59.14563,,50.30507,62.47253,56.15989,58.28593,,86.54134,,,,,62.3294,,54.05781
788,1984-09,40.19481,54.31684,,63.15645,61.65148,,,,,60.83377,72.87912,67.60773,84.62495,,65.43312,56.87088,81.03271,64.04579,65.61238,120.7958,,,,9.644087,,94.75468,81.18324,,,60.61289,,51.39033,64.66454,56.08559,58.48821,,87.33759,,,,,63.30599,,53.90483
789,1984-10,38.90663,53.72963,,64.05513,62.91049,,,,,60.58471,73.48645,67.01067,84.8345,,64.85526,57.83393,81.35815,64.41078,65.71333,120.1717,,,,9.491007,,94.28091,83.53881,,,55.96472,,49.60284,64.11654,56.21122,58.31245,,84.98408,,,,,63.76556,,53.88282
790,1984-11,37.65335,52.51567,,64.67516,62.71065,,,,,61.08284,74.09377,66.74894,83.73989,,64.60195,58.64492,80.13777,64.35543,65.30956,116.8871,,,,9.797168,,92.14893,83.53881,,,60.2165,,50.94346,64.66454,56.24825,58.07246,,88.33732,,,,,63.9379,,54.06287
791,1984-12,40.31361,55.55466,,66.17006,62.78907,,,,,61.45643,74.7011,67.59956,84.50984,,65.42521,60.06416,80.13777,64.54639,66.41992,113.1386,,,,9.950249,,94.28091,83.03404,,,61.82088,,51.77337,63.56853,56.52124,58.75131,,84.55418,,,,,65.77619,,54.08924
792,1985-01,39.92717,53.05121,,66.55065,63.31535,,,,,61.45643,73.05398,68.16311,84.75775,,65.97063,58.24232,80.76293,64.62097,67.53028,118.0635,,44.19281,,9.644087,,90.96449,83.87532,,,63.09903,,51.70953,64.66454,56.79578,59.21275,35.04327,85.85159,,,,,63.47833,23.38437,54.06089
793,1985-02,39.36898,53.99512,,65.29143,64.10288,,,,,61.5187,73.68832,67.90675,84.40981,,65.72252,58.71439,82.14114,65.00135,67.53028,118.3495,,44.05862,,9.644087,,95.11002,83.62293,,,56.5787,,52.73095,65.21255,56.99902,59.4492,34.80313,83.4794,,,,,62.90387,21.81092,54.21962
794,1985-03,39.81474,54.57219,,67.11043,64.42507,,,,,62.07909,68.08504,68.43845,84.84084,,66.23712,60.6617,82.50866,65.10912,69.2463,118.5335,,45.04268,,10.10333,,93.80714,82.94991,,,63.475,,52.60327,66.30856,57.14258,59.91497,35.85661,87.08188,,,,,64.62726,22.44214,54.29913
795,1985-04,39.16114,54.77324,,61.86615,63.93328,,,,,61.39417,66.71066,67.71685,85.29713,,65.53873,59.65854,81.58985,65.08292,69.85195,114.8739,,43.70079,,9.644087,,92.85959,84.29596,,,61.81852,,52.02872,65.76055,57.03992,59.52057,35.24128,85.42743,,,,,64.62726,22.64653,54.17957
796,1985-05,39.17072,54.89732,,65.84321,64.38775,,,,,62.14136,70.62238,68.61886,84.8732,,66.41172,60.77972,82.41678,65.53069,70.4576,121.1076,,44.81903,,9.644087,,94.16247,85.13724,,,60.50833,,51.70953,65.76055,57.47513,60.32325,35.20168,85.953,,,,,64.39748,24.75777,54.27167
797,1985-06,41.09176,54.86018,,66.9308,64.31405,,,,,62.88855,74.21693,68.03018,83.43537,,65.84198,60.0126,81.22233,65.51926,71.97173,123.0677,,44.68484,,9.491007,,94.99157,83.79119,,,59.53775,,52.92246,62.47253,57.32915,60.18479,35.70655,85.84669,,,,,65.60385,19.72152,54.24331
798,1985-07,39.98188,53.95659,,68.78911,64.49735,,,,,63.51121,73.05398,68.63785,86.22412,,66.4301,57.71123,81.40609,65.38196,69.2463,122.0834,,46.96605,,9.491007,,93.57025,85.05311,,,64.30722,,53.11398,67.40457,57.33972,60.08707,36.16487,84.07524,,,,,62.09962,22.62584,53.97116
799,1985-08,40.68056,54.57089,,69.39353,64.69104,,,,,61.89229,72.73682,68.74229,87.34959,,66.53118,59.00944,81.40609,65.35284,69.85195,124.4341,,44.68484,,9.184845,,96.41289,84.29596,,,62.01349,,52.73095,67.40457,57.39941,60.31864,36.58215,85.74847,,,,,65.89108,22.82037,54.14526
800,1985-09,41.02165,55.9519,,70.20744,64.93245,,,,,62.63948,74.74554,68.64734,86.95409,,66.43929,59.00944,81.58985,65.43065,71.06326,124.2645,,45.31105,,9.491007,,93.92558,83.62293,,,59.35409,,52.92246,66.85657,57.46865,60.44533,36.80053,83.40463,,,,,65.94853,23.01468,54.34613
801,1985-10,39.58368,55.44926,,71.63054,65.52251,,,,,63.38667,80.34881,69.2645,87.8893,,67.0366,58.71439,82.41678,65.48432,69.65007,124.7293,,45.04268,,9.491007,,93.33337,84.46421,,,64.90736,,52.41175,67.95258,57.54604,60.62077,36.90993,88.92316,,,,,63.9379,23.64757,54.15587
802,1985-11,40.87698,57.0108,,71.85399,65.60423,,,,,64.56973,83.62619,69.90065,87.87397,,67.65229,59.12746,83.33558,65.93886,70.4576,123.0993,,44.7743,,9.797168,,95.46534,84.29596,,,62.90448,,52.41175,68.50058,58.0549,61.78472,36.70407,85.59712,,,,,63.76556,25.24181,54.34375
803,1985-12,40.00028,55.61052,,73.10066,65.68218,,,,,62.14136,80.66597,69.33096,87.23333,,67.10092,59.59953,82.50866,65.65804,68.64065,126.2311,,43.70079,,9.644087,,94.5178,84.29596,,,61.90284,,51.77337,69.04858,57.63766,60.29755,37.55271,86.39376,,,,,61.86983,24.41293,54.88211
804,1986-01,40.13071,55.34523,,74.36094,66.04075,,,,,63.38667,77.9172,69.75823,87.17342,,67.51445,60.36666,82.87618,66.13763,69.44818,120.509,,44.46119,,9.644087,,96.29445,84.1277,,,64.89998,,51.70953,68.61314,57.93732,60.83322,37.20578,86.56972,,,,,64.85705,23.33109,55.16963
805,1986-02,40.76988,55.59669,,74.27169,65.64486,,,,,63.63574,77.81148,69.98611,87.92336,,67.73499,59.83557,82.04926,65.9995,70.05383,121.5013,,44.23754,,9.797168,,96.76822,84.1277,,,63.64862,,52.09256,69.46812,57.93615,61.15247,37.33874,88.24385,,,,,64.51237,22.25219,54.79099
806,1986-03,41.16502,56.59481,,70.08855,64.49404,,,,,63.76027,78.55153,69.255,89.62773,,67.02741,57.82925,81.77361,65.84444,70.65948,117.6632,,44.28227,,9.797168,,97.71577,84.04357,,,62.19334,,51.19881,69.68187,57.76302,61.3038,37.2786,90.04153,,,,,65.89108,23.33109,54.40373
807,1986-04,40.52425,54.66136,,74.08785,65.02599,,,,,64.0716,80.24309,70.96407,89.14421,,68.6815,59.83557,83.88686,66.13651,71.56797,127.996,,47.41334,,10.10333,,98.18954,84.04357,,,64.02424,,50.81578,47.13145,57.93758,61.67931,37.77402,92.35934,,,,,63.07621,23.06136,54.4654
808,1986-05,40.681,54.36838,,73.755,63.66258,,,,,63.44894,79.08014,69.02713,86.05579,,66.80686,58.30133,81.31421,65.69411,70.35666,119.9677,,45.26632,,9.337926,,95.70223,84.04357,,,61.45578,,50.17739,66.36877,57.44707,60.53639,37.59949,89.57843,,,,,63.1911,22.9265,54.5694
809,1986-06,40.98995,55.24952,,75.54737,63.41834,,,,,63.76027,78.8687,70.1665,91.33694,,67.90959,59.54052,81.95737,65.86847,71.36608,122.6024,,45.35578,,9.950249,,97.59732,84.29596,,,62.47889,,48.96445,71.49873,57.8011,61.74482,36.97595,90.94002,,,,,63.59322,24.54484,54.35733
810,1986-07,39.86056,56.71,,75.61326,63.87848,,,,,64.69426,79.50303,70.30893,88.0165,,68.04743,61.36982,82.04926,66.21065,70.76043,128.0627,,46.65294,,9.644087,,98.9002,84.29596,,,64.84308,,48.32606,73.74309,58.00268,61.98109,37.64489,92.09286,,,,,64.22514,24.27512,54.69542
811,1986-08,40.88783,56.09566,,76.27177,63.30449,,,,,63.57347,81.72319,69.87217,86.94472,,67.62472,60.48468,82.04926,65.68596,70.76043,118.3393,,45.75835,,9.797168,,99.13708,82.27689,,,60.06487,,48.07071,75.45307,57.65619,61.83908,36.9394,94.32254,,,,,64.62726,25.89346,54.60182
812,1986-09,40.32251,55.21704,,78.88152,63.58983,,,,,63.19988,81.08886,70.40388,88.52708,,68.13933,60.77972,82.7843,66.27355,72.57739,118.3558,,46.02673,,9.950249,,98.18954,85.05311,,,63.84952,,47.75151,67.75814,57.99119,61.79116,38.06659,95.09798,,,,,64.28259,24.14026,54.75163
813,1986-10,40.20577,55.02717,,79.76884,63.51519,,,,,63.38667,78.55153,70.28994,89.648,,68.02905,61.60585,83.51934,66.28568,72.77927,119.7406,,45.57943,,10.10333,,98.0711,83.95945,,,64.05637,,47.94303,70.10937,58.04115,62.01889,37.70816,94.19498,,,,,64.28259,25.21915,54.98482
814,1986-11,39.72158,54.9903,,78.91183,63.37866,,,,,64.0716,76.75426,69.61581,89.11059,,67.37661,61.78288,82.3249,66.20478,72.47645,122.3198,,44.7743,,9.950249,,97.83421,82.78166,,,61.75716,,47.49615,71.17811,57.96478,62.03683,38.29528,94.94226,,,,,65.43151,25.35401,55.20036
815,1986-12,40.48513,55.57008,,77.17719,64.50018,,,,,63.26214,77.81148,70.3659,90.44547,,68.10257,61.31081,82.87618,66.8964,72.77927,119.5839,,46.33983,,9.950249,,100.5584,84.7166,,,59.90798,,47.43232,73.74309,58.51575,62.33207,37.805,94.91795,,,,,64.68471,25.21915,55.72732
816,1987-01,39.42963,54.63513,,79.60678,65.16724,,,,,62.26589,72.73682,69.73924,87.18362,,67.49607,60.6617,80.67105,66.19395,71.36608,116.7304,,43.29822,,9.491007,,96.05756,84.46421,,,61.87291,,47.81535,75.66682,57.94192,61.01971,35.56164,91.79895,,,,,62.3294,25.35401,55.51247
817,1987-02,40.36064,56.34964,,83.98272,65.3085,,,,,63.51121,76.11992,70.66973,92.01003,,68.39663,61.54684,82.60054,67.10699,73.7887,126.4148,,46.51875,,10.25641,,99.01865,84.04357,,,60.30666,,48.58142,72.78122,58.84793,62.64284,39.94423,95.68197,,,,,64.9145,25.89346,56.25229
818,1987-03,40.7622,55.4534,,79.58726,65.73793,,,,,63.13761,77.60003,70.45135,91.38148,,68.18527,63.96623,83.51934,67.39769,73.48587,118.7265,,46.92131,,10.25641,,100.3215,85.30549,,,63.36982,,49.21981,72.35372,59.03132,62.55841,38.94009,93.03523,,,,,64.68471,24.94943,56.32794
819,1987-04,40.64558,56.78012,,80.68012,65.42613,,,,,64.00933,77.60003,70.56528,91.6356,,68.29555,62.25496,82.69242,67.59044,72.77927,119.9369,,47.77118,,10.56257,,102.2166,84.63247,,,60.94771,,50.36891,72.56747,59.26801,62.89423,38.82798,95.82455,,,,,65.02939,25.89346,56.69617
820,1987-05,41.72774,57.13477,,79.62099,65.46912,,,,,64.94332,78.23437,71.46729,93.43916,,69.16854,63.73019,83.42746,67.85538,74.19247,118.7108,,46.11618,,11.02181,,102.6904,83.28642,,,62.46866,,50.81578,74.38433,59.63146,63.80606,39.09924,96.48254,,,,,65.89108,26.56777,57.05051
821,1987-06,40.71893,57.09949,,74.87934,66.23681,,,,,63.76027,76.75426,70.7172,93.25779,,68.44257,62.55001,83.88686,68.26668,73.88963,116.4663,,46.38456,,10.71565,,101.1506,86.39915,,,62.62437,,50.81578,70.21624,59.88155,63.23984,39.1172,96.49317,,,,,65.48896,27.24208,57.35568
822,1987-07,40.61163,56.45565,,70.93351,66.95678,,,,,63.01308,79.8202,71.00205,96.67776,,68.71825,63.7892,82.87618,68.49792,75.20188,117.9943,,47.10023,,11.02181,,100.3215,87.1563,,,64.38463,,51.07114,73.52934,60.05742,63.05447,39.19038,99.12169,,,,,65.20173,25.08429,57.74423
823,1987-08,41.26038,56.47573,,71.97572,67.71313,,,,,64.38293,80.24309,71.04003,90.79201,,68.75501,64.02524,82.87618,68.90857,75.0,117.4208,,44.68484,,11.48106,,100.0846,87.1563,,,57.54694,,51.32649,66.36877,60.37196,63.37399,39.1463,93.80164,,,,,67.72937,27.78152,58.1768
824,1987-09,40.44528,56.93858,,73.92551,68.0854,,,,,63.57347,78.02292,71.10649,94.23753,,68.81934,63.25812,84.07063,69.18652,74.49529,121.4553,,47.23442,,11.02181,,100.7953,88.50234,,,63.25986,,52.22023,74.27746,60.65606,63.35404,38.22622,96.55619,,,,,67.09746,26.83749,58.40523
825,1987-10,41.31569,57.72515,,74.4284,68.78033,,,,,64.56973,66.07632,71.62871,93.79211,,69.32476,62.84505,84.62191,70.19724,75.40377,120.1549,,47.72645,,11.02181,,103.401,89.93251,,,65.33529,,52.02872,74.59808,61.40466,64.11918,38.44651,95.68467,,,,,67.2698,27.78152,59.19046
826,1987-11,41.63549,57.0072,,76.80632,69.34203,,,,,64.94332,67.66216,71.91355,94.32649,,69.60044,62.43199,84.62191,70.43517,75.30283,121.0615,,47.27915,,11.32798,,102.9273,90.26903,,,59.90799,,52.15639,73.95683,61.67858,64.39677,38.82992,96.36285,,,,,68.13149,28.86042,59.48274
827,1987-12,41.45023,57.29958,,74.45234,70.03461,,,,,65.00558,70.19949,71.73315,93.54552,,69.42584,63.73019,85.81635,70.81728,76.00942,124.031,,47.32388,,10.56257,,101.3875,91.27856,,,66.30492,,52.15639,74.17059,61.9354,64.42286,39.59449,99.72942,,,,,68.36128,28.72556,59.80893
828,1988-01,42.05865,59.02458,,74.61306,70.59821,,,,,64.69426,80.66597,71.59073,91.96227,,69.288,64.91039,85.72447,71.15159,76.71602,126.1436,,44.05862,,11.63414,,106.3621,91.57204,,,65.86925,,51.58185,74.38433,62.18488,65.02064,39.88129,100.0546,,,,,65.5464,29.265,59.79346
829,1988-02,41.38731,58.19531,,74.71765,70.80937,,,,,65.19238,78.34009,72.30283,94.17632,,69.9772,64.85137,87.0108,71.75565,75.80753,125.2288,,47.0555,,11.32798,,104.9408,94.51289,,,65.60597,,51.26265,74.9187,62.6026,65.02425,40.99977,99.79037,,,,,64.39748,29.13014,60.09407
830,1988-03,41.20252,58.12515,,78.6199,71.40227,,,,,64.88106,79.29159,73.23332,98.03174,,70.87776,63.49416,87.10268,71.68607,77.01884,127.1845,,46.78713,,11.32798,,106.3621,92.68753,,,65.62038,,51.13498,74.38433,62.56516,65.29712,41.02691,95.1006,,,,,66.00597,27.78152,60.22593
831,1988-04,42.4404,59.71902,,75.32102,71.27377,,,,,65.31692,76.64853,72.13193,93.88119,,69.8118,65.50048,85.81635,72.11948,76.41319,123.3551,,45.62416,,11.63414,,105.6515,94.91852,,,65.34836,,51.13498,75.98744,62.85751,65.10246,40.13406,98.78544,,,,,67.67192,28.32097,60.58563
832,1988-05,42.74921,59.67364,,73.92899,71.79012,,,,,65.31692,77.60003,73.25231,95.47133,,70.89614,64.79237,86.91892,72.06374,77.22073,124.8881,,45.98199,,11.63414,,106.1252,93.90443,,,67.68803,,51.0073,73.31559,62.86055,65.479,42.15895,101.3825,,,,,68.0166,27.91639,60.46299
833,1988-06,42.11895,59.41948,,76.08971,71.40085,,,,,66.49997,78.23437,73.29979,94.90908,,70.94209,65.73651,87.4702,72.45688,77.52355,127.0211,,46.60821,,11.9403,,107.1912,94.20866,,,68.17008,,51.77337,71.92623,63.12237,65.81239,41.56038,98.51584,,,,,67.72937,26.70263,60.63867
834,1988-07,43.84657,60.60092,,73.57755,70.98512,,,,,64.94332,72.94826,72.7206,96.38484,,70.38154,64.67435,86.82704,72.26586,77.92732,125.2367,,45.35578,,11.78722,,106.9543,94.6143,,,65.20528,,50.24123,72.35372,63.02967,65.73193,40.33019,100.0886,,,,,66.69534,28.45583,60.64809
835,1988-08,42.7168,60.71627,,74.14742,71.02007,,,,,67.62076,75.16843,75.17027,95.80261,,72.7524,64.61533,86.82704,72.86879,78.73486,128.7708,,46.78713,,11.78722,,105.533,95.12134,,,73.40552,,52.28407,72.99496,63.48758,66.1608,40.90853,99.60785,,,,,65.08683,27.24208,60.95158
836,1988-09,43.33459,60.84326,,72.96276,71.49155,,,,,66.8113,75.90848,74.42966,95.5518,,72.03563,66.32661,88.57277,73.20589,79.5424,126.0944,,46.11618,,12.09338,,108.3757,96.64247,,,65.30534,,51.96488,77.8043,63.72099,66.50902,40.06443,97.9997,,,,,66.29321,26.29804,60.75467
837,1988-10,43.89728,60.38197,,69.93118,70.85378,,,,,67.06036,84.68341,73.93594,96.2528,,71.55778,66.8577,86.5514,72.94299,78.63392,124.7611,,46.07145,,12.7057,,107.7835,95.32416,,,68.30709,,52.85862,76.41494,63.73706,66.60517,39.65268,101.3491,,,,,68.59106,27.64666,61.02266
838,1988-11,43.97761,61.33933,,69.73801,70.39034,,,,,67.37169,84.04908,74.62906,98.07766,,72.22861,67.27076,88.84841,73.62916,79.44145,125.4861,,46.25037,,12.09338,,109.6785,97.35233,,,71.55315,,54.26308,77.69743,64.28025,67.09216,40.47083,100.8625,,,,,68.24639,26.29804,61.17743
839,1988-12,42.08218,60.58188,,73.89973,71.35361,,,,,68.86607,86.26924,75.645,97.65079,,73.21187,66.79868,89.95097,74.26765,78.93674,125.1823,,46.7424,,12.55262,,111.929,98.06219,,,74.06476,,54.26308,78.01805,64.75668,67.77706,39.40973,101.5502,,,,,68.0166,27.78152,61.45523
840,1989-01,44.15371,61.66742,,73.18475,71.11645,,,,,67.86982,81.51175,75.80641,99.24073,,73.36809,66.44463,89.49158,74.25275,79.34052,127.8191,,45.13213,,12.85878,,110.3892,98.87346,,,73.79703,,54.90147,78.97991,64.8456,67.52286,44.75962,102.1251,,,39.73177,,70.4868,26.70263,61.63627
841,1989-02,43.72066,61.56838,,69.96042,71.84728,,,,,67.62076,78.8687,75.61652,99.2388,,73.1843,66.03156,89.30782,74.04002,79.5424,126.7009,,44.90849,,12.55262,,110.6261,98.26501,,,71.74932,,54.90147,78.44554,64.74866,67.63194,41.37492,100.8283,,,40.65572,,69.96978,28.32097,61.36253
842,1989-03,43.64508,60.55964,,72.484,71.44195,,,,,68.11888,78.34009,75.58804,102.0073,,73.15673,66.38562,89.3997,74.56141,78.53297,127.8999,,45.0874,,12.7057,,109.0863,101.8143,,,72.86443,,54.58228,81.43802,65.1602,67.63522,40.61013,105.243,,,37.46842,,69.91234,28.05125,61.52037
843,1989-04,46.05588,61.73392,,74.60625,71.87185,,,,,70.17366,79.60875,77.21164,99.66341,,74.72812,64.26128,91.05354,74.8785,80.45087,130.6813,,44.46119,,13.01186,,109.9154,100.1918,,,75.73706,,55.02915,81.97239,65.40075,68.61664,42.51169,104.4252,,,39.42714,,69.91234,26.56777,61.49866
844,1989-05,44.52385,61.43399,,76.53181,71.18211,,,,,66.8113,79.71447,74.9139,99.96844,,72.50429,65.50048,90.04285,73.97037,78.43203,128.2112,,45.71362,,13.31803,,108.9679,100.2932,,,74.19205,,55.09299,81.43802,64.76471,67.32401,40.00735,106.1918,,,39.50624,,67.95915,27.78152,61.15978
845,1989-06,44.28305,60.95646,,79.26336,70.64119,,,,,69.48873,80.24309,77.30659,100.8266,,74.82001,66.38562,91.2373,74.71032,78.43203,126.8145,,45.13213,,13.16494,,111.6921,101.5101,,,71.94239,,56.11441,82.7205,65.42706,68.56713,41.14389,106.9317,,,44.09941,,68.93575,28.72556,61.15839
846,1989-07,45.79704,64.01335,,78.39983,70.07618,,,,,69.86233,76.75426,76.63246,101.8098,,74.16756,77.30237,90.22662,74.02061,78.63392,128.4377,,43.96917,,14.69575,,110.3892,99.3805,,,71.65894,,55.73138,83.04113,65.08185,68.91908,37.95442,104.921,,,35.48599,,67.21235,29.39986,60.56739
847,1989-08,44.95169,62.59818,,78.29841,70.19665,,,,,69.67553,75.59131,78.92071,99.80532,,76.38221,68.86401,90.22662,74.6471,80.24899,128.2056,,44.19281,,12.55262,,109.9154,101.1044,,,77.60336,,56.17825,83.46863,65.40529,68.6564,36.83011,107.7293,,,28.95654,,68.18894,28.86042,61.1574
848,1989-09,45.54042,61.78915,,77.09855,70.38609,,,,,70.04913,78.34009,77.32558,101.6878,,74.83839,66.68066,90.13474,74.66274,79.84522,127.1912,,43.5666,,13.01186,,112.5212,100.8002,,,71.88303,,55.34834,83.78925,65.44781,69.13947,38.53115,109.2856,,,36.57508,,68.82085,29.265,60.95386
849,1989-10,45.55109,61.50513,,77.93264,69.53526,,,,,70.23592,80.87742,77.89526,100.5202,,75.38976,66.2676,90.96166,74.55495,79.44145,129.0651,,43.16403,,13.31803,,112.995,100.1918,,,71.73235,,55.34834,83.46863,65.30754,69.09463,37.19583,109.6989,,,36.45991,,69.91234,28.18611,60.87652
850,1989-11,46.37261,62.73981,,77.16328,70.24908,,,,,70.54725,80.56025,77.8288,100.8195,,75.32543,66.32661,91.97234,74.93951,80.0471,128.3692,,42.62728,,13.62419,,113.1134,100.9016,,,73.13203,,55.41218,82.82738,65.66456,69.5535,35.46016,109.3667,,,49.26782,,69.91234,28.86042,61.08146
851,1989-12,47.46543,63.02701,,78.60778,71.02102,,,,,71.7303,83.83764,78.54092,100.9185,,76.01463,65.73651,92.24799,75.45676,79.94617,128.358,,39.27256,,13.93035,,113.9425,101.5101,,,73.15535,,55.47602,82.07926,66.12745,70.17594,38.17286,109.3383,,,52.56141,,70.65914,29.265,61.42916
852,1990-01,46.93267,64.19276,,76.82018,69.42423,,,70.69384,68.19628,71.60577,80.66597,78.62637,101.2736,,76.09734,68.87751,91.27951,74.83574,79.13863,126.8869,,42.17998,,13.16494,39.013,110.568,100.9016,19.73187,,71.23207,,57.39119,82.18613,65.7827,69.61052,31.33805,111.0729,,,36.28679,,69.71005,29.66959,61.10832
853,1990-02,48.24475,63.48277,,76.10791,69.78564,,,71.99391,65.38315,71.29444,80.03164,79.54736,98.74032,,76.98871,68.79924,92.77991,75.23084,78.63392,131.782,,40.70391,,13.31803,39.22312,111.17,101.4087,20.19258,,74.26543,,56.94432,82.93426,65.9239,69.30143,28.83362,109.7856,,,38.20938,,69.71005,30.74848,61.66344
