,TIME_PERIOD,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,GBR,GRC,HRV,HUN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
251,1939-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30584,
252,1940-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1784,
253,1940-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92362,
254,1940-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.745284,
255,1940-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.821728,
256,1940-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.152951,
257,1940-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.509624,
258,1940-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.611515,
259,1940-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.738955,
260,1940-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.917291,
261,1940-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04473,
262,1940-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.197518,
263,1940-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.528742,
264,1941-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.707078,
265,1941-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.06385,
266,1941-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31863,
267,1941-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59886,
268,1941-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95553,
269,1941-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.08297,
270,1941-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21031,
271,1941-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.28675,
272,1941-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2613,
273,1941-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3632,
274,1941-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.38864,
275,1941-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54153,
276,1942-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79631,
277,1942-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07654,
278,1942-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25488,
279,1942-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8982,
280,1942-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9492,
281,1942-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02564,
282,1942-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40776,
283,1942-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81543,
284,1942-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.19755,
285,1942-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68166,
286,1942-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06388,
287,1942-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.446,
288,1943-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.64989,
289,1943-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95556,
290,1943-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.083,
291,1943-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26134,
292,1943-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.36323,
293,1943-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.41412,
294,1943-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7709,
295,1943-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.10212,
296,1943-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53523,
297,1943-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89191,
298,1943-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.12124,
299,1943-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84091,
300,1944-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09569,
301,1944-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.22313,
302,1944-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19768,
303,1944-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.17213,
304,1944-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04479,
305,1944-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01935,
306,1944-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01925,
307,1944-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24858,
308,1944-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14669,
309,1944-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19768,
310,1944-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04479,
311,1944-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04479,
312,1945-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.81546,
313,1945-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73902,
314,1945-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.56068,
315,1945-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.20401,
316,1945-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69445,
317,1945-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26134,
318,1945-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.90466,
319,1945-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09566,
320,1945-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.64342,
321,1945-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18486,
322,1945-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49054,
323,1945-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61798,
324,1946-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82819,
325,1946-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.14019,
326,1946-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41409,
327,1946-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43964,
328,1946-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90463,
329,1946-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.51608,
330,1946-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8982,
331,1946-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43321,
332,1946-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68799,
333,1946-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96832,
334,1946-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12121,
335,1946-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1721,
336,1947-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12121,
337,1947-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1721,
338,1947-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2231,
339,1947-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.24855,
340,1947-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14665,
341,1947-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14665,
342,1947-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.07021,
343,1947-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14665,
344,1947-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.19765,
345,1947-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.37599,
346,1947-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.57977,
347,1947-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.60522,
348,1948-01,,,,,,,,,,,,,,,,,,,25.99278,,,,,,,,,,,,,,,,,,,,,,,,13.68166,
349,1948-02,,,,,,,,,,,,,,,,,,,25.99278,,,,,,,,,,,,,,,,,,,,,,,,13.68166,
350,1948-03,,,,,,,,,,,,,,,,,,,25.99278,,,,,,,,,,,,,,,,,,,,,,,,13.65621,
351,1948-04,,,,,,,,,,,,,,,,,,,25.99278,,,,,,,,,,,,,,,,,,,,,,,,13.63077,
352,1948-05,,,,,,,,,,,,,,,,,,,26.09593,,,,,,,,,,,,,,,,,,,,,,,,13.78355,
353,1948-06,,,,,,,,,,,,,,,,,,,26.40536,,,,,,,,,,,,,,,,,,,,,,,,13.91099,
354,1948-07,,,,,,,,,,,,,,,,,,,26.7148,,,,,,,,,,,,,,,,,,,,,,,,13.93644,
355,1948-08,,,,,,,,,,,,,,,,,,,26.92109,,,,,,,,,,,,,,,,,,,,,,,,13.88555,
356,1948-09,,,,,,,,,,,,,,,,,,,27.02424,,,,,,,,,,,,,,,,,,,,,,,,13.75811,
357,1948-10,,,,,,,,,,,,,,,,,,,27.02424,,,,,,,,,,,,,,,,,,,,,,,,13.86,
358,1948-11,,,,,,,,,,,,,,,,,,,27.02424,,,,,,,,,,,,,,,,,,,,,,,,13.68166,
359,1948-12,,,,,,,,,,,,,,,,,,,27.23053,,,,,,,,,,,,,,,,,,,,,,,,13.57977,
360,1949-01,,,,,,,,,,,,,,,,,,,27.43682,,,,,,,,,,,,,,,,,,,,,,,,13.40143,
361,1949-02,,,,,,,,,,,,,,,,,,,27.64311,,,,,,,,,,,,,,,,,,,,,,,,13.27399,
362,1949-03,,,,,,,,,,,,,,,,,,,27.84941,,,,,,,,,,,,,,,,,,,,,,,,13.14665,
363,1949-04,,,,,,,,,,,,,,,,,,,28.0557,,,,,,,,,,,,,,,,,,,,,,,,12.89188,
364,1949-05,,,,,,,,,,,,,,,,,,,28.26199,,,,,,,,,,,,,,,,,,,,,,,,12.76443,
365,1949-06,,,,,,,,,,,,,,,,,,,28.46828,,,,,,,,,,,,,,,,,,,,,,,,12.78998,
366,1949-07,,,,,,,,,,,,,,,,,,,28.77772,,,,,,,,,,,,,,,,,,,,,,,,12.84088,
367,1949-08,,,,,,,,,,,,,,,,,,,28.88087,,,,,,,,,,,,,,,,,,,,,,,,12.96832,
368,1949-09,,,,,,,,,,,,,,,,,,,28.88087,,,,,,,,,,,,,,,,,,,,,,,,13.2231,
369,1949-10,,,,,,,,,,,,,,,,,,,28.88087,,,,,,,,,,,,,,,,,,,,,,,,12.71354,
370,1949-11,,,,,,,,,,,,,,,,,,,28.88087,,,,,,,,,,,,,,,,,,,,,,,,12.81543,
371,1949-12,,,,,,,,,,,,,,,,,,,29.08716,,,,,,,,,,,,,,,,,,,,,,,,13.14665,
372,1950-01,,,,,,,,,,,,,,,,,,,29.3966,,,,,,,,,,,,,,,,,,,,,,,,13.42688,
373,1950-02,,,,,,,,,,,,,,,,,,,29.70603,,,,,,,,,,,,,,,,,,,,,,,,13.55432,
374,1950-03,,,,,,,,,,,,,,,,,,,29.91233,,,,,,,,,,,,,,,,,,,,,,,,13.78355,
375,1950-04,,,,,,,,,,,,,,,,,,,30.11862,,,,,,,,,,,,,,,,,,,,,,,,14.34411,
376,1950-05,,,,,,,,,,,,,,,,,,,30.32491,,,,,,,,,,,,,,,,,,,,,,,,14.72623,
377,1950-06,,,,,,,,,,,,,,,,,,,30.63435,,,,,,,,,,,,,,,,,,,,,,,,15.15944,
378,1950-07,,,,,,,,,,,,,,,,,,,30.94378,,,,,,,,,,,,,,,,,,,,,,,,15.64346,
379,1950-08,,,,,,,,,,,,,,,,,,,31.25322,,,,,,,,,,,,,,,,,,,,,,,,16.22946,
380,1950-09,,,,,,,,,,,,,,,,,,,31.25322,,,,,,,,,,,,,,,,,,,,,,,,16.07657,
381,1950-10,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,16.17856,
382,1950-11,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,16.15302,
383,1950-12,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,16.40779,
384,1951-01,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,16.50969,
385,1951-02,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,16.56068,
386,1951-03,,,,,,,,,,,,,,,,,,,31.04693,,,,,,,,,,,,,,,,,,,,,,,,16.63713,
387,1951-04,,,,,,,,,,,,,,,,,,,31.04693,,,,,,,,,,,,,,,,,,,,,,,,16.66257,
388,1951-05,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,16.56068,
389,1951-06,,,,,,,,,,,,,,,,,,,31.56266,,,,,,,,,,,,,,,,,,,,,,,,16.48424,
390,1951-07,,,,,,,,,,,,,,,,,,,32.07839,,,,,,,,,,,,,,,,,,,,,,,,16.20401,
391,1951-08,,,,,,,,,,,,,,,,,,,32.38783,,,,,,,,,,,,,,,,,,,,,,,,16.02567,
392,1951-09,,,,,,,,,,,,,,,,,,,32.28468,,,,,,,,,,,,,,,,,,,,,,,,16.10212,
393,1951-10,,,,,,,,,,,,,,,,,,,31.76895,,,,,,,,,,,,,,,,,,,,,,,,16.02567,
394,1951-11,,,,,,,,,,,,,,,,,,,31.35637,,,,,,,,,,,,,,,,,,,,,,,,16.17856,
395,1951-12,,,,,,,,,,,,,,,,,,,30.94378,,,,,,,,,,,,,,,,,,,,,,,,16.3059,
396,1952-01,,,,,,,,,,,,,,,,,,,30.63435,,,,,,,,,,,,,,,,,,,,,,,,16.45879,
397,1952-02,,,,,,,,,,,,,,,,,,,30.42805,,,,,,,,,,,,,,,,,,,,,,,,16.56068,
398,1952-03,,,,,,,,,,,,,,,,,,,30.22176,,,,,,,,,,,,,,,,,,,,,,,,16.63713,
399,1952-04,,,,,,,,,,,,,,,,,,,29.91233,,,,,,,,,,,,,,,,,,,,,,,,16.48424,
400,1952-05,,,,,,,,,,,,,,,,,,,29.60289,,,,,,,,,,,,,,,,,,,,,,,,16.45879,
401,1952-06,,,,,,,,,,,,,,,,,,,29.1903,,,,,,,,,,,,,,,,,,,,,,,,16.28045,
402,1952-07,,,,,,,,,,,,,,,,,,,28.88087,,,,,,,,,,,,,,,,,,,,,,,,15.92368,
403,1952-08,,,,,,,,,,,,,,,,,,,28.88087,,,,,,,,,,,,,,,,,,,,,,,,17.04479,
404,1952-09,,,,,,,,,,,,,,,,,,,29.3966,,,,,,,,,,,,,,,,,,,,,,,,17.6308,
405,1952-10,,,,,,,,,,,,,,,,,,,30.11862,,,,,,,,,,,,,,,,,,,,,,,,17.91103,
406,1952-11,,,,,,,,,,,,,,,,,,,30.73749,,,,,,,,,,,,,,,,,,,,,,,,18.2677,
407,1952-12,,,,,,,,,,,,,,,,,,,31.04693,,,,,,,,,,,,,,,,,,,,,,,,18.39514,
408,1953-01,,,,,,,,,,,,,,,,,,,31.04693,,,,,,,,,,,,,,,,,,,,,,,,18.47158,
409,1953-02,,,,,,,,,,,,,,,,,,,31.15008,,,,,,,,,,,,,,,,,,,,,,,,18.64992,
410,1953-03,,,,,,,,,,,,,,,,,,,31.25322,,,,,,,,,,,,,,,,,,,,,,,,18.77726,
411,1953-04,,,,,,,,,,,,,,,,,,,31.56266,,,,,,,,,,,,,,,,,,,,,,,,18.8537,
412,1953-05,,,,,,,,,,,,,,,,,,,31.66581,,,,,,,,,,,,,,,,,,,,,,,,18.95559,
413,1953-06,,,,,,,,,,,,,,,,,,,31.66581,,,,,,,,,,,,,,,,,,,,,,,,18.80271,
414,1953-07,,,,,,,,,,,,,,,,,,,31.66581,,,,,,,,,,,,,,,,,,,,,,,,18.93015,
415,1953-08,,,,,,,,,,,,,,,,,,,31.97524,,,,,,,,,,,,,,,,,,,,,,,,18.9047,
416,1953-09,,,,,,,,,,,,,,,,,,,32.49097,,,,,,,,,,,,,,,,,,,,,,,,18.49703,
417,1953-10,,,,,,,,,,,,,,,,,,,33.213,,,,,,,,,,,,,,,,,,,,,,,,18.31869,
418,1953-11,,,,,,,,,,,,,,,,,,,33.62558,,,,,,,,,,,,,,,,,,,,,,,,17.86003,
419,1953-12,,,,,,,,,,,,,,,,,,,33.52243,,,,,,,,,,,,,,,,,,,,,,,,17.40147,
420,1954-01,,,,,,,,,,,,,,,,,,,33.10985,,,,,,,,,,,,,,,,,,,,,,,,17.24858,
421,1954-02,,,,,,,,,,,,,,,,,,,32.80041,,,,,,,,,,,,,,,,,,,,,,,,17.19768,
422,1954-03,,,,,,,,,,,,,,,,,,,32.90356,,,,,,,,,,,,,,,,,,,,,,,,17.12124,
423,1954-04,,,,,,,,,,,,,,,,,,,33.213,,,,,,,,,,,,,,,,,,,,,,,,16.9938,
424,1954-05,,,,,,,,,,,,,,,,,,,33.62558,,,,,,,,,,,,,,,,,,,,,,,,17.12124,
425,1954-06,,,,,,,,,,,,,,,,,,,33.72873,,,,,,,,,,,,,,,,,,,,,,,,17.19768,
426,1954-07,,,,,,,,,,,,,,,,,,,33.83187,,,,,,,,,,,,,,,,,,,,,,,,17.14669,
427,1954-08,,,,,,,,,,,,,,,,,,,33.93502,,,,,,,,,,,,,,,,,,,,,,,,17.07024,
428,1954-09,,,,,,,,,,,,,,,,,,,34.14131,,,,,,,,,,,,,,,,,,,,,,,,17.19768,
429,1954-10,,,,,,,,,,,,,,,,,,,34.45075,,,,,,,,,,,,,,,,,,,,,,,,17.37602,
430,1954-11,,,,,,,,,,,,,,,,,,,34.76019,,,,,,,,,,,,,,,,,,,,,,,,17.68169,
431,1954-12,,,,,,,,,,,,,,,,,,,34.96648,,,,,,,,,,,,,,,,,,,,,,,,17.93647,
432,1955-01,,,,,,,,,,,,,,,,,,25.40134,35.17277,21.32419,,,,,,,5.72907,,,29.04403,,,,34.54186,,17.60478,,,,,22.06753,,18.36959,
433,1955-02,,,,,,,,,,,,,,,,,,25.52807,35.37906,21.48186,,,,,,,5.781631,,,30.92846,,,,35.1664,,18.06545,,,,,22.00587,,18.57347,
434,1955-03,,,,,,,,,,,,,,,,,,25.59271,35.48221,21.74693,,,,,,,5.886751,,,29.06414,,,,36.27136,,19.20068,,,,,22.29479,,19.00659,
435,1955-04,,,,,,,,,,,,,,,,,,26.2394,35.6885,21.34842,,,,,,,5.886751,,,28.19838,,,,34.15753,,19.13984,,,,,22.44097,,19.28682,
436,1955-05,,,,,,,,,,,,,,,,,,26.24036,35.79165,21.61451,,,,,,,5.886751,,,29.06417,,,,35.7429,,19.28442,,,,,22.30326,,19.61804,
437,1955-06,,,,,,,,,,,,,,,,,,26.46867,35.79165,21.6455,,,,,,,5.886751,,,29.87152,,,,36.60765,,18.67124,,,,,22.63182,,19.64349,
438,1955-07,,,,,,,,,,,,,,,,,,26.09507,35.79165,21.56632,,,,,,,6.044432,,,29.91683,,,,34.30165,,19.83504,,,,,22.83078,,19.71993,
439,1955-08,,,,,,,,,,,,,,,,,,29.91174,35.99794,21.51978,,,,,,,6.202113,,,30.82351,,,,35.98311,,18.9642,,,,,22.58207,,19.71993,
440,1955-09,,,,,,,,,,,,,,,,,,26.41721,36.30737,21.03142,,,,,,,6.307233,,,31.07229,,,,36.70373,,20.39115,,,,,22.83379,,19.82192,
441,1955-10,,,,,,,,,,,,,,,,,,27.44347,36.61681,20.38129,,,,,,,6.307233,,,31.24258,,,,36.22332,,17.82138,,,,,22.51681,,20.10215,
442,1955-11,,,,,,,,,,,,,,,,,,27.70398,36.71996,20.84183,,,,,,,6.464914,,,31.22781,,,,37.04002,,19.07738,,,,,23.12627,,20.15315,
443,1955-12,,,,,,,,,,,,,,,,,,27.88038,36.61681,21.08997,,,,,,,6.622595,,,31.21408,,,,36.70373,,21.61608,,,,,22.70223,,20.40783,
444,1956-01,11.29926,,,,,,,,,,,,,,,,,27.6873,36.30737,21.28535,,,,,,,6.780275,,,31.03548,,,17.2472,37.18415,,19.36128,,,,,22.96776,,20.30593,
445,1956-02,11.12791,,,,,,,,,,,,,,,,,26.1521,36.10108,21.23931,,,,,,,6.832836,,,31.34325,,,16.36544,36.60765,,20.47802,,,,,21.99065,,20.20404,
446,1956-03,11.36576,,,,,,,,,,,,,,,,,28.10644,35.99794,21.4463,,,,,,,6.780275,,,31.61929,,,17.40032,36.60765,,20.43786,,,,,23.58039,,20.17859,
447,1956-04,11.40506,,,,,,,,,,,,,,,,,28.82826,36.10108,21.65479,,,,,,,6.780275,,,31.9758,,,17.564,38.19302,,19.90139,,,,,22.87181,,20.45882,
448,1956-05,11.49335,,,,,,,,,,,,,,,,,29.19849,36.10108,21.43482,,,,,,,7.200758,,,32.45078,,,18.03656,36.51157,,20.15734,,,,,23.17869,,20.20404,
449,1956-06,11.45605,,,,,,,,,,,,,,,,,29.41208,35.89479,21.70493,,,,,,,7.410999,,,32.44137,,,17.92568,37.76065,,21.08581,,,,,23.09291,,20.05116,
450,1956-07,11.65073,,,,,,,,,,,,,,,,,29.82333,35.6885,21.43081,,,,,,,7.62124,,,32.71067,,,18.37977,35.69486,,20.50688,,,,,23.72432,,19.23592,
451,1956-08,12.13239,,,,,,,,,,,,,,,,,30.43151,35.48221,21.29068,,,,,,,7.72636,,,32.18781,,,18.25569,37.37631,,20.92488,,,,,23.54317,,20.1276,
452,1956-09,11.7795,,,,,,,,,,,,,,,,,29.98462,35.37906,21.75434,,,,,,,7.884041,,,32.5764,,,18.36921,37.76065,,21.34996,,,,,23.75826,,20.45882,
453,1956-10,11.81814,,,,,,,,,,,,,,,,,30.53102,35.37906,21.55738,,,,,,,8.199403,,,33.29144,,,18.59097,38.0489,,21.00258,,,,,24.27532,,20.66261,
454,1956-11,12.07711,,,,,,,,,,,,,,,,,30.42677,35.58535,21.6734,,,,,,,8.251964,,,32.65703,,,18.82065,38.19302,,21.19793,,,,,23.99292,,20.58616,
455,1956-12,11.60919,,,,,,,,,,,,,,,,,30.50036,35.89479,22.05138,,,,,,,8.304523,,,33.68571,,,19.09785,38.19302,,22.3283,,,,,24.46075,,20.89194,
456,1957-01,11.8958,,,,,,,,,,,,,,,,,30.99325,36.30737,22.01916,,,,,,,8.409644,,,33.18571,,,19.27737,38.48127,,21.79164,,,,,24.33153,,20.81549,
457,1957-02,11.91703,,,,,,,,,,,,,,,,,31.04562,36.51367,22.64984,,,,,,,8.462204,,,33.46531,,,18.95265,39.00973,,21.53488,,,,,24.1894,,21.09582,
458,1957-03,12.09155,,,,,,,,,,,,,,,,,31.31426,36.51367,22.22759,,,,,,,8.514765,,,33.22093,,,18.76257,38.67344,,21.61553,,,,,24.40613,,21.01938,
459,1957-04,12.05916,,,,,,,,,,,,,,,,,30.90901,36.51367,22.69557,,,,,,,8.935246,,,32.87634,,,19.00809,38.00085,,22.78867,,,,,24.601,,20.73905,
460,1957-05,12.33213,,,,,,,,,,,,,,,,,31.23698,36.51367,23.21847,,,,,,,9.355729,,,32.95254,,,18.69129,39.97056,,22.28892,,,,,24.93994,,20.61171,
461,1957-06,12.19869,,,,,,,,,,,,,,,,,31.26966,36.8231,22.27014,,,,,,,9.250608,,,33.06237,,,18.91305,37.42435,,22.37597,,,,,25.33109,,20.7646,
462,1957-07,12.41194,,,,,,,,,,,,,,,,,31.38544,37.13254,23.18964,,,,,,,9.303168,,,32.57773,,,19.11897,38.62539,,22.49221,,,,,24.65117,,20.7645,
463,1957-08,12.54372,,,,,,,,,,,,,,,,,32.8283,37.33883,23.42618,,,,,,,8.987807,,,32.78405,,,18.81801,39.29797,,22.14001,,,,,24.97938,,20.79005,
464,1957-09,12.64354,,,,,,,,,,,,,,,,,32.45844,37.13254,23.50161,,,,,,,8.935246,,,32.57624,,,18.53553,38.52931,,21.7881,,,,,25.15485,,20.61171,
465,1957-10,12.42865,,,,,,,,,,,,,,,,,31.9802,36.8231,24.19696,,,,,,,8.935246,,,32.08133,,,18.30849,38.52931,,22.1985,,,,,24.66881,,20.22949,
466,1957-11,12.54871,,,,,,,,,,,,,,,,,32.85312,36.51367,24.61942,,,,,,,8.882687,,,32.24604,,,18.18969,37.80869,,22.66125,,,,,24.40629,,19.79638,
467,1957-12,12.42443,,,,,,,,,,,,,,,,,33.34919,36.51367,24.12769,,,,,,,8.777566,,,32.12816,,,18.13424,37.90477,,22.05651,,,,,24.83608,,19.38871,
468,1958-01,12.7603,20.17879,,,,,,,,,,,,,,,,33.77989,36.71996,24.6076,,,,,,,8.619885,,,32.42834,,,18.34017,38.43323,,23.26968,,,,,25.29497,3.594597,18.98114,
469,1958-02,12.77604,19.83776,,,,,,,,,,,,,,,,33.87696,36.8231,24.13622,,,,,,,8.725006,,,32.96474,,,18.43257,38.19302,,22.64187,,,,,25.0894,3.528496,18.54803,
